raw_timestamp,relative_to_video_first_frame_timestamp,focus_distance,frame_number,stability,status,gaze_forward_x,gaze_forward_y,gaze_forward_z,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_projected_to_left_view_x,gaze_projected_to_left_view_y,gaze_projected_to_right_view_x,gaze_projected_to_right_view_y,left_forward_x,left_forward_y,left_forward_z,left_origin_x,left_origin_y,left_origin_z,left_pupil_size,left_status,left_projected_x,left_projected_y,right_forward_x,right_forward_y,right_forward_z,right_origin_x,right_origin_y,right_origin_z,right_pupil_size,right_status,right_projected_x,right_projected_y
1000006813262304909,54928104709,0.928425,289068,0.000000,2,-0.003637,0.071982,0.997399,0.000000,0.000000,0.000000,0.190224,0.070960,-0.179451,0.070890,0.020985,0.057567,0.998121,-0.030687,0.000000,0.000000,0.148233,2,0.183299,0.056715,-0.028200,0.086305,0.995870,0.030687,0.000000,0.000000,0.132080,2,-0.172566,0.085120
1000006813272324581,54938124381,0.930187,289069,0.000000,2,-0.003531,0.071755,0.997416,0.000000,0.000000,0.000000,0.190344,0.070735,-0.179331,0.070665,0.021635,0.057715,0.998099,-0.030687,0.000000,0.000000,0.148225,2,0.184039,0.056862,-0.028640,0.085705,0.995909,0.030687,0.000000,0.000000,0.132057,2,-0.173063,0.084524
1000006813282343988,54948143788,0.937134,289070,0.000000,2,-0.003075,0.072243,0.997382,0.000000,0.000000,0.000000,0.190865,0.071218,-0.178815,0.071148,0.021671,0.058165,0.998072,-0.030687,0.000000,0.000000,0.148280,2,0.184081,0.057307,-0.027764,0.086231,0.995888,0.030687,0.000000,0.000000,0.132094,2,-0.172071,0.085045
1000006813292363415,54958163215,0.970750,289071,0.000000,2,-0.003233,0.072367,0.997373,0.000000,0.000000,0.000000,0.190685,0.071341,-0.178995,0.071271,0.021369,0.059226,0.998016,-0.030687,0.000000,0.000000,0.148259,2,0.183738,0.058355,-0.027781,0.085424,0.995957,0.030687,0.000000,0.000000,0.132126,2,-0.172088,0.084243
1000006813302382841,54968182641,0.990690,289072,0.000000,2,-0.002853,0.072572,0.997359,0.000000,0.000000,0.000000,0.191119,0.071544,-0.178565,0.071474,0.021457,0.059835,0.997978,-0.030687,0.000000,0.000000,0.148286,2,0.183839,0.058956,-0.027112,0.085230,0.995992,0.030687,0.000000,0.000000,0.132207,2,-0.171328,0.084049
1000006813312402660,54978202460,1.000252,289073,0.000000,2,-0.002542,0.072752,0.997347,0.000000,0.000000,0.000000,0.191474,0.071723,-0.178213,0.071652,0.021695,0.060248,0.997948,-0.030687,0.000000,0.000000,0.148286,2,0.184111,0.059365,-0.026729,0.085179,0.996007,0.030687,0.000000,0.000000,0.132215,2,-0.170894,0.083997
1000006813322422183,54988221983,1.009111,289074,0.000000,2,-0.002477,0.073109,0.997321,0.000000,0.000000,0.000000,0.191547,0.072076,-0.178141,0.072005,0.021523,0.060698,0.997924,-0.030687,0.000000,0.000000,0.148296,2,0.183915,0.059810,-0.026429,0.085442,0.995992,0.030687,0.000000,0.000000,0.132169,2,-0.170555,0.084258
1000006813332441867,54998241667,1.001684,289075,0.000000,2,-0.002257,0.073538,0.997290,0.000000,0.000000,0.000000,0.191800,0.072501,-0.177893,0.072429,0.021505,0.060751,0.997921,-0.030687,0.000000,0.000000,0.148244,2,0.183896,0.059862,-0.025970,0.086246,0.995935,0.030687,0.000000,0.000000,0.132080,2,-0.170035,0.085055
1000006813342461482,55008261282,1.004392,289076,0.398417,2,-0.002066,0.073565,0.997288,0.000000,0.000000,0.000000,0.192017,0.072528,-0.177677,0.072457,0.021663,0.060834,0.997913,-0.030687,0.000000,0.000000,0.148264,2,0.184076,0.059944,-0.025747,0.086219,0.995943,0.030687,0.000000,0.000000,0.132011,2,-0.169783,0.085028
1000006813352480785,55018280585,0.991988,289077,0.774569,2,-0.002212,0.074124,0.997247,0.000000,0.000000,0.000000,0.191852,0.073081,-0.177843,0.073010,0.021697,0.061156,0.997892,-0.030687,0.000000,0.000000,0.148230,2,0.184114,0.060262,-0.026070,0.087011,0.995866,0.030687,0.000000,0.000000,0.131901,2,-0.170151,0.085815
1000006813362500234,55028300034,0.947653,289078,0.873644,2,-0.000989,0.073761,0.997275,0.000000,0.000000,0.000000,0.193244,0.072722,-0.176458,0.072651,0.024167,0.060268,0.997890,-0.030687,0.000000,0.000000,0.148189,2,0.186927,0.059388,-0.026094,0.087166,0.995852,0.030687,0.000000,0.000000,0.131870,2,-0.170179,0.085970
1000006813372520045,55038319845,0.953120,289079,1.000000,2,-0.001562,0.074096,0.997250,0.000000,0.000000,0.000000,0.192592,0.073054,-0.177108,0.072982,0.023487,0.060706,0.997879,-0.030687,0.000000,0.000000,0.148197,2,0.186153,0.059820,-0.026559,0.087399,0.995819,0.030687,0.000000,0.000000,0.131804,2,-0.170707,0.086202
1000006813382539500,55048339300,0.893169,289080,0.997853,2,-0.002197,0.075632,0.997133,0.000000,0.000000,0.000000,0.191872,0.074576,-0.177831,0.074503,0.023787,0.060871,0.997862,-0.030687,0.000000,0.000000,0.148153,2,0.186495,0.059984,-0.028119,0.090290,0.995518,0.030687,0.000000,0.000000,0.131765,2,-0.172485,0.089079
1000006813392559142,55058358942,0.880011,289081,1.000000,2,-0.002648,0.076310,0.997081,0.000000,0.000000,0.000000,0.191360,0.075249,-0.178344,0.075175,0.023344,0.061110,0.997858,-0.030687,0.000000,0.000000,0.148112,2,0.185990,0.060219,-0.028574,0.091405,0.995404,0.030687,0.000000,0.000000,0.131738,2,-0.173005,0.090189
1000006813402578945,55068378745,0.868983,289082,1.000000,2,-0.002847,0.076787,0.997043,0.000000,0.000000,0.000000,0.191135,0.075722,-0.178570,0.075648,0.023325,0.061310,0.997846,-0.030687,0.000000,0.000000,0.148084,2,0.185969,0.060417,-0.028950,0.092154,0.995324,0.030687,0.000000,0.000000,0.131688,2,-0.173434,0.090935
1000006813412598541,55078398341,0.873132,289083,1.000000,2,-0.003152,0.076761,0.997045,0.000000,0.000000,0.000000,0.190788,0.075696,-0.178915,0.075622,0.023118,0.061482,0.997840,-0.030687,0.000000,0.000000,0.148074,2,0.185733,0.060587,-0.029352,0.091932,0.995333,0.030687,0.000000,0.000000,0.131641,2,-0.173889,0.090715
1000006813422617925,55088417725,0.890923,289084,1.000000,2,-0.002535,0.076377,0.997076,0.000000,0.000000,0.000000,0.191490,0.075315,-0.178215,0.075241,0.022947,0.061257,0.997858,-0.030687,0.000000,0.000000,0.148092,2,0.185539,0.060364,-0.027952,0.091393,0.995422,0.030687,0.000000,0.000000,0.131598,2,-0.172299,0.090176
1000006813432637601,55098437401,0.856777,289085,1.000000,2,-0.002128,0.076900,0.997037,0.000000,0.000000,0.000000,0.191954,0.075834,-0.177757,0.075759,0.023651,0.060806,0.997869,-0.030687,0.000000,0.000000,0.148166,2,0.186339,0.059919,-0.027839,0.092882,0.995288,0.030687,0.000000,0.000000,0.131591,2,-0.172174,0.091657
1000006813442657335,55108457135,0.890748,289086,1.000000,2,-0.002151,0.076034,0.997103,0.000000,0.000000,0.000000,0.191927,0.074974,-0.177779,0.074901,0.022854,0.060658,0.997897,-0.030687,0.000000,0.000000,0.148159,2,0.185432,0.059771,-0.027092,0.091307,0.995454,0.030687,0.000000,0.000000,0.131541,2,-0.171322,0.090087
1000006813452676726,55118476526,0.895111,289087,1.000000,2,-0.001205,0.075446,0.997149,0.000000,0.000000,0.000000,0.193003,0.074392,-0.176707,0.074319,0.024201,0.060419,0.997880,-0.030687,0.000000,0.000000,0.148125,2,0.186966,0.059537,-0.026551,0.090373,0.995554,0.030687,0.000000,0.000000,0.131556,2,-0.170705,0.089157
1000006813462696319,55128496119,0.880801,289088,1.000000,2,-0.000388,0.074408,0.997228,0.000000,0.000000,0.000000,0.193930,0.073363,-0.175780,0.073291,0.024924,0.058869,0.997955,-0.030687,0.000000,0.000000,0.148078,2,0.187786,0.058006,-0.025641,0.089847,0.995625,0.030687,0.000000,0.000000,0.131524,2,-0.169671,0.088632
1000006813472715853,55138515653,0.859493,289089,1.000000,2,-0.000326,0.074763,0.997201,0.000000,0.000000,0.000000,0.194003,0.073715,-0.175709,0.073642,0.025091,0.058583,0.997967,-0.030687,0.000000,0.000000,0.148060,2,0.187977,0.057724,-0.025680,0.090836,0.995535,0.030687,0.000000,0.000000,0.131473,2,-0.169719,0.089616
1000006813482735048,55148534848,0.879684,289090,1.000000,2,0.000157,0.075324,0.997159,0.000000,0.000000,0.000000,0.194553,0.074270,-0.175165,0.074198,0.025641,0.059835,0.997879,-0.030687,0.000000,0.000000,0.148049,2,0.188605,0.058963,-0.025268,0.090709,0.995557,0.030687,0.000000,0.000000,0.131437,2,-0.169251,0.089489
1000006813492754470,55158554270,0.874788,289091,1.000000,2,0.000259,0.074960,0.997186,0.000000,0.000000,0.000000,0.194669,0.073910,-0.175048,0.073837,0.025499,0.059191,0.997921,-0.030687,0.000000,0.000000,0.148028,2,0.188442,0.058325,-0.024922,0.090626,0.995573,0.030687,0.000000,0.000000,0.131486,2,-0.168857,0.089406
1000006813502774290,55168574090,0.898450,289092,1.000000,2,0.000545,0.073917,0.997264,0.000000,0.000000,0.000000,0.194993,0.072876,-0.174721,0.072805,0.025645,0.058830,0.997939,-0.030687,0.000000,0.000000,0.147991,2,0.188608,0.057968,-0.024500,0.088908,0.995739,0.030687,0.000000,0.000000,0.131522,2,-0.168374,0.087697
1000006813512793951,55178593751,0.914777,289093,1.000000,2,0.000194,0.073988,0.997259,0.000000,0.000000,0.000000,0.194592,0.072947,-0.175120,0.072875,0.024566,0.059027,0.997954,-0.030687,0.000000,0.000000,0.147975,2,0.187380,0.058162,-0.024126,0.088856,0.995752,0.030687,0.000000,0.000000,0.131502,2,-0.167949,0.087645
1000006813522813288,55188613088,0.922706,289094,1.000000,2,0.000276,0.073784,0.997274,0.000000,0.000000,0.000000,0.194686,0.072744,-0.175025,0.072673,0.024486,0.058975,0.997959,-0.030687,0.000000,0.000000,0.147922,2,0.187288,0.058110,-0.023881,0.088501,0.995790,0.030687,0.000000,0.000000,0.131517,2,-0.167672,0.087292
1000006813532832973,55198632773,0.914161,289095,1.000000,2,0.000373,0.073815,0.997272,0.000000,0.000000,0.000000,0.194796,0.072775,-0.174916,0.072704,0.024810,0.058868,0.997957,-0.030687,0.000000,0.000000,0.147920,2,0.187657,0.058005,-0.024011,0.088669,0.995772,0.030687,0.000000,0.000000,0.131516,2,-0.167819,0.087459
1000006813542852452,55208652252,0.904446,289096,1.000000,2,0.000672,0.074005,0.997258,0.000000,0.000000,0.000000,0.195137,0.072963,-0.174578,0.072892,0.025085,0.058753,0.997957,-0.030687,0.000000,0.000000,0.147928,2,0.187969,0.057892,-0.023687,0.089161,0.995736,0.030687,0.000000,0.000000,0.131534,2,-0.167452,0.087947
1000006813552871597,55218671397,0.914428,289097,1.000000,2,0.000139,0.074554,0.997217,0.000000,0.000000,0.000000,0.194531,0.073508,-0.175183,0.073436,0.024579,0.059617,0.997919,-0.030687,0.000000,0.000000,0.147952,2,0.187394,0.058745,-0.024247,0.089398,0.995701,0.030687,0.000000,0.000000,0.131581,2,-0.168088,0.088183
1000006813562890917,55228690717,0.924012,289098,1.000000,2,0.000172,0.074355,0.997232,0.000000,0.000000,0.000000,0.194569,0.073311,-0.175145,0.073239,0.024602,0.059700,0.997913,-0.030687,0.000000,0.000000,0.147954,2,0.187422,0.058827,-0.024205,0.088918,0.995745,0.030687,0.000000,0.000000,0.131623,2,-0.168040,0.087707
1000006813572910620,55238710420,0.927761,289099,1.000000,2,0.000297,0.073828,0.997271,0.000000,0.000000,0.000000,0.194710,0.072788,-0.175002,0.072717,0.024422,0.059124,0.997952,-0.030687,0.000000,0.000000,0.147967,2,0.187215,0.058258,-0.023776,0.088442,0.995798,0.030687,0.000000,0.000000,0.131675,2,-0.167552,0.087232
1000006813582930022,55248729822,0.950096,289100,1.000000,2,-0.000251,0.073935,0.997263,0.000000,0.000000,0.000000,0.194086,0.072894,-0.175623,0.072822,0.023431,0.059642,0.997945,-0.030687,0.000000,0.000000,0.147948,2,0.186088,0.058769,-0.023883,0.088140,0.995822,0.030687,0.000000,0.000000,0.131726,2,-0.167672,0.086933
1000006813592949632,55258749432,0.985780,289101,1.000000,2,-0.000317,0.074134,0.997248,0.000000,0.000000,0.000000,0.194011,0.073091,-0.175698,0.073020,0.022710,0.060468,0.997912,-0.030687,0.000000,0.000000,0.147990,2,0.185268,0.059584,-0.023297,0.087719,0.995873,0.030687,0.000000,0.000000,0.131802,2,-0.167007,0.086513
1000006813602969213,55268769013,2.000000,289102,1.000000,2,-0.000622,0.074692,0.997206,0.000000,0.000000,0.000000,0.193664,0.073645,-0.176045,0.073572,0.021761,0.061593,0.997864,-0.030687,0.000000,0.000000,0.148082,2,0.184188,0.060694,-0.022961,0.087716,0.995881,0.030687,0.000000,0.000000,0.131935,2,-0.166625,0.086510
1000006813612988686,55278788486,2.000000,289103,1.000000,2,-0.000944,0.074881,0.997192,0.000000,0.000000,0.000000,0.193299,0.073831,-0.176410,0.073759,0.021771,0.061976,0.997840,-0.030687,0.000000,0.000000,0.148239,2,0.184200,0.061074,-0.023613,0.087708,0.995866,0.030687,0.000000,0.000000,0.132042,2,-0.167365,0.086503
1000006813623007800,55288807600,2.000000,289104,1.000000,2,-0.000878,0.074273,0.997238,0.000000,0.000000,0.000000,0.193372,0.073229,-0.176334,0.073157,0.021732,0.061091,0.997896,-0.030687,0.000000,0.000000,0.148335,2,0.184155,0.060199,-0.023443,0.087378,0.995899,0.030687,0.000000,0.000000,0.132118,2,-0.167172,0.086174
1000006813633027757,55298827557,2.000000,289105,1.000000,2,-0.000585,0.074222,0.997242,0.000000,0.000000,0.000000,0.193706,0.073179,-0.176002,0.073107,0.021696,0.061031,0.997900,-0.030687,0.000000,0.000000,0.148351,2,0.184113,0.060139,-0.022821,0.087338,0.995917,0.030687,0.000000,0.000000,0.132175,2,-0.166466,0.086134
1000006813643047659,55308847459,2.000000,289106,1.000000,2,-0.000491,0.074099,0.997251,0.000000,0.000000,0.000000,0.193813,0.073057,-0.175894,0.072985,0.021340,0.060790,0.997922,-0.030687,0.000000,0.000000,0.148371,2,0.183707,0.059900,-0.022277,0.087334,0.995930,0.030687,0.000000,0.000000,0.132200,2,-0.165849,0.086128
1000006813653067050,55318866850,2.000000,289107,1.000000,2,-0.000608,0.073942,0.997262,0.000000,0.000000,0.000000,0.193679,0.072901,-0.176027,0.072830,0.020789,0.060544,0.997949,-0.030687,0.000000,0.000000,0.148419,2,0.183080,0.059656,-0.021962,0.087267,0.995943,0.030687,0.000000,0.000000,0.132280,2,-0.165491,0.086061
1000006813663086578,55328886378,2.000000,289108,1.000000,2,-0.000318,0.073973,0.997260,0.000000,0.000000,0.000000,0.194009,0.072932,-0.175699,0.072861,0.020737,0.060471,0.997954,-0.030687,0.000000,0.000000,0.148490,2,0.183021,0.059585,-0.021331,0.087402,0.995945,0.030687,0.000000,0.000000,0.132384,2,-0.164776,0.086195
1000006813673106032,55338905832,2.000000,289109,1.000000,2,-0.000073,0.074011,0.997257,0.000000,0.000000,0.000000,0.194289,0.072969,-0.175421,0.072898,0.020808,0.060485,0.997952,-0.030687,0.000000,0.000000,0.148696,2,0.183101,0.059598,-0.020912,0.087464,0.995948,0.030687,0.000000,0.000000,0.132490,2,-0.164301,0.086255
1000006813683125260,55348925060,2.000000,289110,1.000000,2,-0.000662,0.073581,0.997289,0.000000,0.000000,0.000000,0.193617,0.072544,-0.176087,0.072472,0.020936,0.059712,0.997996,-0.030687,0.000000,0.000000,0.148859,2,0.183246,0.058834,-0.022215,0.087373,0.995928,0.030687,0.000000,0.000000,0.132598,2,-0.165778,0.086167
1000006813693145005,55358944805,2.000000,289111,1.000000,2,-0.000502,0.073574,0.997290,0.000000,0.000000,0.000000,0.193799,0.072536,-0.175905,0.072465,0.021031,0.059734,0.997993,-0.030687,0.000000,0.000000,0.149084,2,0.183354,0.058856,-0.021989,0.087337,0.995936,0.030687,0.000000,0.000000,0.132623,2,-0.165523,0.086131
1000006813703164754,55368964554,2.000000,289112,1.000000,2,-0.000137,0.073533,0.997293,0.000000,0.000000,0.000000,0.194214,0.072496,-0.175493,0.072425,0.021214,0.059555,0.998000,-0.030687,0.000000,0.000000,0.149150,2,0.183562,0.058680,-0.021444,0.087434,0.995939,0.030687,0.000000,0.000000,0.132678,2,-0.164905,0.086226
1000006813713184629,55378984429,2.000000,289113,1.000000,2,-0.000229,0.074340,0.997233,0.000000,0.000000,0.000000,0.194112,0.073296,-0.175598,0.073224,0.020498,0.061272,0.997911,-0.030687,0.000000,0.000000,0.149278,2,0.182749,0.060376,-0.020915,0.087339,0.995959,0.030687,0.000000,0.000000,0.132646,2,-0.164304,0.086131
1000006813723203908,55389003708,2.000000,289114,1.000000,2,-0.000723,0.074063,0.997253,0.000000,0.000000,0.000000,0.193548,0.073021,-0.176157,0.072949,0.020303,0.060284,0.997975,-0.030687,0.000000,0.000000,0.149625,2,0.182525,0.059399,-0.021704,0.087765,0.995905,0.030687,0.000000,0.000000,0.132723,2,-0.165201,0.086556
1000006813733223383,55399023183,2.000000,289115,1.000000,2,-0.000217,0.073956,0.997262,0.000000,0.000000,0.000000,0.194124,0.072915,-0.175584,0.072843,0.020840,0.060008,0.997980,-0.030687,0.000000,0.000000,0.149748,2,0.183137,0.059127,-0.021231,0.087828,0.995909,0.030687,0.000000,0.000000,0.132749,2,-0.164663,0.086617
1000006813743242788,55409042588,0.987412,289116,1.000000,2,0.000549,0.074140,0.997248,0.000000,0.000000,0.000000,0.194997,0.073097,-0.174718,0.073026,0.023095,0.060264,0.997915,-0.030687,0.000000,0.000000,0.149764,2,0.185705,0.059383,-0.021951,0.087936,0.995884,0.030687,0.000000,0.000000,0.132772,2,-0.165481,0.086726
1000006813753261866,55419061666,0.995447,289117,1.000000,2,0.000357,0.074243,0.997240,0.000000,0.000000,0.000000,0.194779,0.073200,-0.174936,0.073128,0.022663,0.060451,0.997914,-0.030687,0.000000,0.000000,0.149821,2,0.185214,0.059567,-0.021904,0.087956,0.995883,0.030687,0.000000,0.000000,0.132784,2,-0.165428,0.086746
1000006813763281607,55429081407,0.978303,289118,1.000000,2,-0.000446,0.074905,0.997191,0.000000,0.000000,0.000000,0.193866,0.073856,-0.175846,0.073783,0.022288,0.060890,0.997896,-0.030687,0.000000,0.000000,0.149840,2,0.184787,0.060001,-0.023131,0.088837,0.995778,0.030687,0.000000,0.000000,0.132814,2,-0.166821,0.087624
1000006813773301233,55439101033,0.990163,289119,1.000000,2,-0.000425,0.074780,0.997200,0.000000,0.000000,0.000000,0.193889,0.073732,-0.175822,0.073660,0.022103,0.060967,0.997895,-0.030687,0.000000,0.000000,0.149881,2,0.184577,0.060076,-0.022906,0.088513,0.995812,0.030687,0.000000,0.000000,0.132838,2,-0.166565,0.087301
1000006813783320553,55449120353,2.000000,289120,1.000000,2,-0.000027,0.073993,0.997259,0.000000,0.000000,0.000000,0.194341,0.072951,-0.175369,0.072880,0.022718,0.061113,0.997872,-0.030687,0.000000,0.000000,0.150060,2,0.185277,0.060222,-0.022727,0.086797,0.995967,0.030687,0.000000,0.000000,0.132911,2,-0.166359,0.085596
1000006813793340033,55459139833,1.012162,289121,1.000000,2,0.000076,0.073515,0.997294,0.000000,0.000000,0.000000,0.194457,0.072478,-0.175251,0.072406,0.022803,0.060373,0.997915,-0.030687,0.000000,0.000000,0.150088,2,0.185373,0.059490,-0.022607,0.086580,0.995988,0.030687,0.000000,0.000000,0.132931,2,-0.166221,0.085381
1000006813803359459,55469159259,2.000000,289122,1.000000,2,0.000084,0.073342,0.997307,0.000000,0.000000,0.000000,0.194466,0.072307,-0.175242,0.072236,0.022597,0.060495,0.997913,-0.030687,0.000000,0.000000,0.150146,2,0.185139,0.059610,-0.022387,0.086116,0.996034,0.030687,0.000000,0.000000,0.132953,2,-0.165971,0.084919
1000006813813379022,55479178822,2.000000,289123,1.000000,2,0.000525,0.073087,0.997325,0.000000,0.000000,0.000000,0.194968,0.072054,-0.174742,0.071983,0.023055,0.060591,0.997896,-0.030687,0.000000,0.000000,0.150262,2,0.185660,0.059706,-0.021963,0.085512,0.996095,0.030687,0.000000,0.000000,0.132974,2,-0.165489,0.084318
1000006813823398495,55489198295,2.000000,289124,1.000000,2,0.000601,0.072153,0.997393,0.000000,0.000000,0.000000,0.195052,0.071129,-0.174654,0.071059,0.022815,0.059360,0.997976,-0.030687,0.000000,0.000000,0.150314,2,0.185385,0.058489,-0.021573,0.084876,0.996158,0.030687,0.000000,0.000000,0.132986,2,-0.165045,0.083687
1000006813833418219,55499218019,2.000000,289125,1.000000,2,0.000470,0.072918,0.997338,0.000000,0.000000,0.000000,0.194904,0.071887,-0.174804,0.071816,0.021973,0.060690,0.997915,-0.030687,0.000000,0.000000,0.150628,2,0.184429,0.059803,-0.020996,0.085080,0.996153,0.030687,0.000000,0.000000,0.133089,2,-0.164392,0.083888
1000006813843438127,55509237927,2.000000,289126,1.000000,2,-0.000100,0.073040,0.997329,0.000000,0.000000,0.000000,0.194256,0.072007,-0.175449,0.071936,0.021144,0.061079,0.997909,-0.030687,0.000000,0.000000,0.150961,2,0.183485,0.060186,-0.021306,0.084936,0.996159,0.030687,0.000000,0.000000,0.133111,2,-0.164743,0.083745
1000006813853457391,55519257191,2.000000,289127,1.000000,2,0.000019,0.072433,0.997373,0.000000,0.000000,0.000000,0.194390,0.071406,-0.175313,0.071336,0.020778,0.060171,0.997972,-0.030687,0.000000,0.000000,0.151060,2,0.183066,0.059288,-0.020702,0.084631,0.996197,0.030687,0.000000,0.000000,0.133142,2,-0.164057,0.083442
1000006813863477089,55529276889,2.000000,289128,1.000000,2,-0.000214,0.072398,0.997376,0.000000,0.000000,0.000000,0.194124,0.071371,-0.175576,0.071301,0.020514,0.060176,0.997977,-0.030687,0.000000,0.000000,0.151155,2,0.182766,0.059292,-0.020904,0.084556,0.996199,0.030687,0.000000,0.000000,0.133290,2,-0.164287,0.083367
1000006813873496508,55539296308,2.000000,289129,1.000000,2,0.000006,0.072365,0.997378,0.000000,0.000000,0.000000,0.194374,0.071339,-0.175328,0.071269,0.020359,0.060159,0.997981,-0.030687,0.000000,0.000000,0.151343,2,0.182589,0.059275,-0.020312,0.084509,0.996216,0.030687,0.000000,0.000000,0.133409,2,-0.163615,0.083320
1000006813883516075,55549315875,2.000000,289130,1.000000,2,0.000338,0.072101,0.997397,0.000000,0.000000,0.000000,0.194752,0.071078,-0.174951,0.071008,0.020509,0.060183,0.997977,-0.030687,0.000000,0.000000,0.151559,2,0.182760,0.059299,-0.019798,0.083960,0.996272,0.030687,0.000000,0.000000,0.133505,2,-0.163031,0.082774
1000006813893535788,55559335588,2.000000,289131,1.000000,2,0.000617,0.072021,0.997403,0.000000,0.000000,0.000000,0.195070,0.070998,-0.174635,0.070928,0.020464,0.059821,0.997999,-0.030687,0.000000,0.000000,0.151699,2,0.182709,0.058941,-0.019196,0.084161,0.996267,0.030687,0.000000,0.000000,0.133726,2,-0.162349,0.082972
1000006813903555448,55569355248,2.000000,289132,1.000000,2,0.000819,0.071996,0.997405,0.000000,0.000000,0.000000,0.195299,0.070973,-0.174407,0.070903,0.020451,0.059811,0.998000,-0.030687,0.000000,0.000000,0.151906,2,0.182693,0.058932,-0.018780,0.084121,0.996279,0.030687,0.000000,0.000000,0.133939,2,-0.161877,0.082932
1000006813913575100,55579374900,2.000000,289133,1.000000,2,0.000842,0.071779,0.997420,0.000000,0.000000,0.000000,0.195325,0.070758,-0.174380,0.070689,0.020374,0.059609,0.998014,-0.030687,0.000000,0.000000,0.152065,2,0.182606,0.058732,-0.018658,0.083890,0.996300,0.030687,0.000000,0.000000,0.134141,2,-0.161738,0.082703
1000006813923594353,55589394153,2.000000,289134,1.000000,2,0.001522,0.072696,0.997353,0.000000,0.000000,0.000000,0.196102,0.071667,-0.173613,0.071596,0.021723,0.060162,0.997952,-0.030687,0.000000,0.000000,0.152198,2,0.184143,0.059280,-0.018645,0.085167,0.996192,0.030687,0.000000,0.000000,0.134276,2,-0.161726,0.083971
1000006813933613759,55599413559,2.000000,289135,1.000000,2,0.001452,0.073082,0.997325,0.000000,0.000000,0.000000,0.196024,0.072049,-0.173692,0.071978,0.020288,0.060427,0.997966,-0.030687,0.000000,0.000000,0.152356,2,0.182509,0.059540,-0.017350,0.085676,0.996172,0.030687,0.000000,0.000000,0.134411,2,-0.160258,0.084474
1000006813943633213,55609433013,2.000000,289136,1.000000,2,0.002113,0.071884,0.997411,0.000000,0.000000,0.000000,0.196773,0.070863,-0.172941,0.070793,0.020428,0.060255,0.997974,-0.030687,0.000000,0.000000,0.152502,2,0.182669,0.059370,-0.016174,0.083461,0.996380,0.030687,0.000000,0.000000,0.134611,2,-0.158922,0.082274
1000006813953652683,55619452483,2.000000,289137,1.000000,2,0.002366,0.071319,0.997451,0.000000,0.000000,0.000000,0.197060,0.070303,-0.172654,0.070234,0.019903,0.060198,0.997988,-0.030687,0.000000,0.000000,0.152592,2,0.182070,0.059313,-0.015145,0.082393,0.996485,0.030687,0.000000,0.000000,0.134682,2,-0.157754,0.081213
1000006813963672367,55629472167,2.000000,289138,1.000000,2,0.002018,0.069995,0.997545,0.000000,0.000000,0.000000,0.196660,0.068992,-0.173045,0.068924,0.019531,0.059994,0.998008,-0.030687,0.000000,0.000000,0.152709,2,0.181646,0.059112,-0.015472,0.079954,0.996678,0.030687,0.000000,0.000000,0.134768,2,-0.158122,0.078794
1000006813973691963,55639491763,2.000000,289139,1.000000,2,0.002030,0.069898,0.997552,0.000000,0.000000,0.000000,0.196673,0.068896,-0.173031,0.068828,0.019212,0.059981,0.998015,-0.030687,0.000000,0.000000,0.153072,2,0.181283,0.059098,-0.015131,0.079776,0.996698,0.030687,0.000000,0.000000,0.135041,2,-0.157734,0.078617
1000006813983711233,55649511033,2.000000,289140,1.000000,2,0.000858,0.072930,0.997337,0.000000,0.000000,0.000000,0.195346,0.071899,-0.174365,0.071828,0.018983,0.059681,0.998037,-0.030687,0.000000,0.000000,0.153278,2,0.181022,0.058802,-0.017233,0.086117,0.996136,0.030687,0.000000,0.000000,0.135364,2,-0.160127,0.084912
1000006813993730806,55659530606,2.000000,289141,1.000000,2,0.001525,0.072104,0.997396,0.000000,0.000000,0.000000,0.196104,0.071081,-0.173608,0.071011,0.019657,0.058684,0.998083,-0.030687,0.000000,0.000000,0.153311,2,0.181788,0.057817,-0.016573,0.085463,0.996204,0.030687,0.000000,0.000000,0.135703,2,-0.159378,0.084261
1000006814003750194,55669549994,2.000000,289142,1.000000,2,0.001147,0.071563,0.997435,0.000000,0.000000,0.000000,0.195672,0.070544,-0.174035,0.070475,0.019411,0.057957,0.998130,-0.030687,0.000000,0.000000,0.153330,2,0.181507,0.057098,-0.017083,0.085105,0.996225,0.030687,0.000000,0.000000,0.135846,2,-0.159955,0.083907
1000006814013769945,55679569745,2.000000,289143,1.000000,2,0.001585,0.071413,0.997446,0.000000,0.000000,0.000000,0.196170,0.070396,-0.173538,0.070327,0.020383,0.057456,0.998140,-0.030687,0.000000,0.000000,0.153335,2,0.182613,0.056605,-0.017177,0.085304,0.996207,0.030687,0.000000,0.000000,0.135965,2,-0.160062,0.084104
1000006814023789393,55689589193,2.000000,289144,1.000000,2,0.001827,0.070984,0.997476,0.000000,0.000000,0.000000,0.196445,0.069971,-0.173264,0.069902,0.019381,0.057308,0.998168,-0.030687,0.000000,0.000000,0.153384,2,0.181472,0.056457,-0.015696,0.084598,0.996292,0.030687,0.000000,0.000000,0.136100,2,-0.158382,0.083402
