epoch,HMD_rotation,gaze_forward
1660220320859175,0.6071162518304885,"[0.14890097081661224, -0.10100358724594116, 0.983680248260498]"
1660220320875671,0.6162857246547578,"[0.14179988205432892, -0.10787854343652725, 0.983999490737915]"
1660220320892175,0.6258025708237192,"[0.15051420032978058, -0.10815811157226562, 0.9826735258102417]"
1660220320909172,0.6363127380660493,"[0.1600457727909088, -0.09698212891817093, 0.9823338389396667]"
1660220320925673,0.6482298818256456,"[0.18185769021511078, -0.038910042494535446, 0.9825547337532043]"
1660220320942173,0.6612812233189272,"[0.20006324350833893, 0.013753242790699005, 0.979686439037323]"
1660220320959174,0.6754352138328091,"[0.2055586278438568, 0.021446332335472107, 0.9784097671508789]"
1660220320975674,0.6901188085181759,"[0.21374467015266418, 0.026502542197704315, 0.9765300154685974]"
1660220320992178,0.7056050127644651,"[0.21982082724571228, 0.02608836442232132, 0.9751913547515869]"
1660220321009178,0.7211942194137,"[0.2225751429796219, 0.025007368996739388, 0.97459477186203]"
1660220321025675,0.7371272045648121,"[0.2274768054485321, 0.018044590950012207, 0.9736163020133972]"
1660220321042175,0.7524609048098471,"[0.19640041887760162, 0.020311877131462097, 0.9803133606910706]"
1660220321059181,0.7669639442052998,"[0.13883338868618011, 0.027152057737112045, 0.9899434447288513]"
1660220321075676,0.7807018129575237,"[-0.016154827550053596, 0.05725526809692383, 0.9982288479804993]"
1660220321092177,0.7939711552086398,"[-0.08426366001367569, 0.08376148343086243, 0.9929167628288269]"
1660220321109177,0.8063919402127524,"[-0.09022924304008484, 0.08986424654722214, 0.9918584227561951]"
1660220321125677,0.8181711058839809,"[-0.09150076657533646, 0.08885565400123596, 0.9918327927589417]"
1660220321142181,0.8295041112617527,"[-0.09079523384571075, 0.08112683147192001, 0.9925596714019775]"
1660220321159178,0.8409103710372592,"[-0.08981502801179886, 0.07790546119213104, 0.9929068684577942]"
1660220321175679,0.8524697460063448,"[-0.0879732221364975, 0.06689120829105377, 0.9938743710517883]"
1660220321192179,0.8638235660599554,"[-0.08655993640422821, 0.0460740327835083, 0.9951806664466858]"
1660220321209183,0.8747256621052821,"[-0.08558030426502228, 0.034248337149620056, 0.9957424402236938]"
1660220321225680,0.8850927767791571,"[-0.0815468430519104, 0.012988043949007988, 0.9965848922729492]"
1660220321242184,0.895361225932614,"[-0.0646936297416687, 0.02952743135392666, 0.9974682331085205]"
1660220321259184,0.9054631095312057,"[-0.04106206074357033, 0.04757585749030113, 0.998023271560669]"
1660220321275681,0.915170405467524,"[0.016984859481453896, 0.1344107985496521, 0.9907801151275635]"
1660220321292184,0.9241074988078931,"[0.055537570267915726, 0.2014102190732956, 0.9779312610626221]"
1660220321309182,0.9323286560704019,"[0.05906238406896591, 0.2484082579612732, 0.966853141784668]"
1660220321325682,0.9397603283678901,"[0.07109354436397552, 0.28099387884140015, 0.9570726752281189]"
1660220321342186,0.9463606690932208,"[0.06444820761680603, 0.3081726133823395, 0.9491448998451233]"
1660220321359186,0.9523066914159027,"[0.05848489701747894, 0.31621232628822327, 0.9468839764595032]"
1660220321375683,0.9578814458275149,"[0.05437447503209114, 0.32100340723991394, 0.9455158710479736]"
1660220321392187,0.9633651333433036,"[0.05310425907373428, 0.3127906620502472, 0.9483364224433899]"
1660220321409187,0.9685214334100708,"[0.05328388884663582, 0.3057001531124115, 0.9506356716156006]"
1660220321425685,0.9731156464624076,"[0.05365319922566414, 0.29605168104171753, 0.9536638259887695]"
1660220321442189,0.9772773318408969,"[0.052780572324991226, 0.284606009721756, 0.9571905136108398]"
1660220321459188,0.9812864252638139,"[0.05350872874259949, 0.2673511803150177, 0.9621123671531677]"
1660220321475686,0.9848281077388984,"[0.056003060191869736, 0.2382376343011856, 0.9695909023284912]"
1660220321492186,0.9878420259117223,"[0.05804448574781418, 0.2231360673904419, 0.9730576276779175]"
1660220321509187,0.9902277015032513,"[0.0626821294426918, 0.19316960871219635, 0.9791610836982727]"
1660220321525687,0.9927178206494387,"[0.06863437592983246, 0.16900527477264404, 0.9832225441932678]"
1660220321542692,0.994682780945173,"[0.07494662702083588, 0.1430024355649948, 0.9868806004524231]"
1660220321559242,0.9962436036824757,"[0.07773249596357346, 0.13198129832744598, 0.9881996512413025]"
1660220321575742,0.9974115901434673,"[0.08316163718700409, 0.107730433344841, 0.9906958937644958]"
1660220321592192,0.9982740940027973,"[0.08746232092380524, 0.08885815739631653, 0.9921968579292297]"
1660220321609192,0.9989877460861389,"[0.08961254358291626, 0.07914170622825623, 0.9928273558616638]"
1660220321625689,0.9994939687066517,"[0.09429802745580673, 0.05887175351381302, 0.9938017725944519]"
1660220321642193,0.999795568510684,"[0.09745218604803085, 0.04113224521279335, 0.9943898916244507]"
1660220321659193,0.9999405210729804,"[0.09890533238649368, 0.03165234997868538, 0.9945933222770691]"
1660220321675690,0.9999645541506637,"[0.10068710893392563, 0.016362734138965607, 0.9947835803031921]"
1660220321692691,0.999890331832326,"[0.10147930681705475, 0.008426387794315815, 0.994801938533783]"
1660220321709191,0.9996921345104622,"[0.10269653052091599, -0.005493761971592903, 0.9946975708007812]"
1660220321725692,0.9993156146128516,"[0.1033276692032814, -0.01888377033174038, 0.994468092918396]"
1660220321742692,0.9988634204624584,"[0.10396222025156021, -0.02596273086965084, 0.9942423105239868]"
1660220321759193,0.9983214684258209,"[0.104428730905056, -0.0388617143034935, 0.9937728047370911]"
1660220321775693,0.9977545306247376,"[0.10211776196956635, -0.030698200687766075, 0.99429851770401]"
1660220321792693,0.9971595518966043,"[0.10100335627794266, -0.02888716198503971, 0.9944666028022766]"
1660220321809195,0.996543997138973,"[0.09865765273571014, -0.02798037976026535, 0.9947279691696167]"
1660220321825695,0.9959616335424769,"[0.09537850320339203, -0.030122360214591026, 0.9949852228164673]"
1660220321842694,0.9954208741311773,"[0.09364922344684601, -0.0313040167093277, 0.9951130151748657]"
1660220321859194,0.994958829224098,"[0.08901192247867584, -0.03484346345067024, 0.9954209327697754]"
1660220321875695,0.9945989419973824,"[0.0847456082701683, -0.03902541100978851, 0.9956380724906921]"
1660220321892196,0.9944176003688716,"[0.0824999213218689, -0.0416254960000515, 0.9957213997840881]"
1660220321909196,0.9944189038819453,"[0.07896755635738373, -0.04612088203430176, 0.9958097338676453]"
1660220321925696,0.9945625186373265,"[0.07510735839605331, -0.050515495240688324, 0.9958950877189636]"
1660220321942197,0.9948176317911102,"[0.07346750795841217, -0.05187549069523811, 0.995947539806366]"
1660220321942697,0.9948210503463113,"[0.07346750795841217, -0.05187549069523811, 0.995947539806366]"
1660220321959197,0.9952054124407888,"[0.07013984769582748, -0.0533517524600029, 0.9961094260215759]"
1660220321975698,0.995543538880499,"[0.06795011460781097, -0.05443878099322319, 0.9962024092674255]"
1660220321992197,0.9958071677659713,"[0.06471757590770721, -0.05306505411863327, 0.9964917302131653]"
1660220322009198,0.99594126979659,"[0.05963600426912308, -0.051630932837724686, 0.9968840479850769]"
1660220322025699,0.9959814217056701,"[0.055794037878513336, -0.04916297271847725, 0.9972311854362488]"
1660220322042199,0.9959809029409322,"[0.0544276088476181, -0.046957794576883316, 0.9974129796028137]"
1660220322059198,0.9960287517388015,"[0.05146976187825203, -0.039940860122442245, 0.9978755116462708]"
1660220322075699,0.996155296205122,"[0.04795811325311661, -0.03172300010919571, 0.9983454942703247]"
1660220322092700,0.9963525891853403,"[0.04637114703655243, -0.028397051617503166, 0.99852055311203]"
1660220322109200,0.9965843165182782,"[0.043050430715084076, -0.024184977635741234, 0.9987801313400269]"
1660220322125701,0.9968488147995549,"[0.04048974812030792, -0.021704569458961487, 0.9989441633224487]"
1660220322142701,0.9971479297198911,"[0.03953929990530014, -0.02086596190929413, 0.9990001320838928]"
1660220322159202,0.9973803139455082,"[0.03785430267453194, -0.01969960890710354, 0.9990890622138977]"
1660220322175702,0.9975691874961701,"[0.03658431023359299, -0.020092083141207695, 0.9991285800933838]"
1660220322192702,0.9976401151365967,"[0.03616223856806755, -0.02008667029440403, 0.9991440176963806]"
1660220322209702,0.9976323750502553,"[0.035789087414741516, -0.019705573096871376, 0.9991650581359863]"
1660220322225703,0.9975670084057974,"[0.036237239837646484, -0.01821286231279373, 0.9991772174835205]"
1660220322242703,0.9974474950910802,"[0.03664935752749443, -0.017076265066862106, 0.9991822838783264]"
1660220322259203,0.9972604323579184,"[0.03744427114725113, -0.01580803282558918, 0.9991737008094788]"
1660220322275704,0.9970240889471095,"[0.03887680172920227, -0.015797141939401627, 0.9991191625595093]"
1660220322292205,0.9967909247222849,"[0.04014124348759651, -0.015937743708491325, 0.9990668892860413]"
1660220322309208,0.9965695549291265,"[0.0434841513633728, -0.016237551346421242, 0.9989221692085266]"
1660220322325706,0.9963492129941486,"[0.047307390719652176, -0.016246899962425232, 0.998748242855072]"
1660220322342705,0.9962250454266237,"[0.049299195408821106, -0.015934636816382408, 0.9986569285392761]"
1660220322359210,0.9962129665589115,"[0.054775696247816086, -0.01649419218301773, 0.9983624219894409]"
1660220322375707,0.9963606499007235,"[0.06101354956626892, -0.01812746748328209, 0.997972309589386]"
1660220322392211,0.9966031666313555,"[0.06366876512765884, -0.019180165603756905, 0.9977867603302002]"
1660220322409208,0.99689983388088,"[0.06927666813135147, -0.021770739927887917, 0.9973599314689636]"
1660220322425708,0.9971270087569903,"[0.07491002976894379, -0.02576574869453907, 0.9968573451042175]"
1660220322442208,0.9972864780428514,"[0.07789146900177002, -0.02734803594648838, 0.9965866804122925]"
1660220322459214,0.9973925806298319,"[0.08033346384763718, -0.0280564296990633, 0.9963731169700623]"
1660220322475709,0.9974972633813071,"[0.08122633397579193, -0.028859252110123634, 0.9962778091430664]"
1660220322492212,0.9975274961072634,"[0.08194572478532791, -0.029398180544376373, 0.9962031245231628]"
1660220322509214,0.9974923784753668,"[0.07956180721521378, -0.026575373485684395, 0.9964756369590759]"
1660220322525714,0.9973992409414697,"[0.07821749895811081, -0.024855785071849823, 0.9966264367103577]"
1660220322542214,0.9973206773955627,"[0.07779241353273392, -0.024044973775744438, 0.9966796040534973]"
1660220322559212,0.9972621772279655,"[0.07682231813669205, -0.021483715623617172, 0.9968132972717285]"
1660220322575712,0.9972245607473398,"[0.07573201507329941, -0.017146434634923935, 0.9969807863235474]"
1660220322592212,0.9972086375024121,"[0.07501184195280075, -0.014805023558437824, 0.9970727562904358]"
1660220322609215,0.9972355229912178,"[0.07284839451313019, -0.009494554251432419, 0.9972978234291077]"
1660220322625712,0.9973021258261884,"[0.07001093775033951, -0.006520249880850315, 0.9975249171257019]"
1660220322642712,0.9974333341149977,"[0.0683954656124115, -0.005618799012154341, 0.997642457485199]"
1660220322659217,0.9975932860499354,"[0.0656999945640564, -0.00462765246629715, 0.9978286623954773]"
1660220322675714,0.9977805575331639,"[0.06279435008764267, -0.004616962280124426, 0.998015820980072]"
1660220322692217,0.9979570194390892,"[0.06135660037398338, -0.004624266177415848, 0.9981051683425903]"
1660220322709215,0.9981353225547026,"[0.05885312706232071, -0.004786704201251268, 0.99825519323349]"
1660220322725715,0.9983118130064321,"[0.05669610574841499, -0.004905891139060259, 0.9983794093132019]"
1660220322742218,0.9984877736688239,"[0.05575448274612427, -0.0048173535615205765, 0.9984328746795654]"
1660220322759219,0.9986400594468529,"[0.05371129512786865, -0.004204647149890661, 0.9985476732254028]"
1660220322775717,0.9987676731509002,"[0.05178895220160484, -0.003027725964784622, 0.9986534714698792]"
1660220322792220,0.9988601865885534,"[0.050177257508039474, -0.0021643643267452717, 0.9987379908561707]"
1660220322809220,0.9989023264496254,"[0.04462854191660881, -7.224277942441404e-05, 0.9990036487579346]"
1660220322825717,0.9988891457796841,"[0.03970082849264145, 0.0013171236496418715, 0.9992107152938843]"
1660220322842217,0.998849318253786,"[0.03677518293261528, 0.0023420527577400208, 0.9993208050727844]"
1660220322859218,0.9987891654461424,"[0.031422972679138184, 0.005017835646867752, 0.9994935989379883]"
1660220322875718,0.998696175729028,"[0.026765670627355576, 0.009202699176967144, 0.9995993971824646]"
1660220322892222,0.9985757009951841,"[0.02431354857981205, 0.010912947356700897, 0.9996448159217834]"
1660220322909225,0.9984286573736656,"[0.020437076687812805, 0.012828675098717213, 0.9997088313102722]"
1660220322925720,0.9983044089509632,"[0.01743505708873272, 0.01390414871275425, 0.9997513294219971]"
1660220322942220,0.9982180664489309,"[0.016286060214042664, 0.014618619345128536, 0.9997605085372925]"
1660220322959224,0.9981428782009908,"[0.014144901186227798, 0.015484850853681564, 0.9997800588607788]"
1660220322975721,0.998091679253212,"[0.012170867063105106, 0.015404882840812206, 0.9998072385787964]"
1660220322992221,0.9980503817149657,"[0.011312350630760193, 0.01528130378574133, 0.9998192191123962]"
1660220323009224,0.9980381512910989,"[0.00965584721416235, 0.014990014024078846, 0.999841034412384]"
1660220323025722,0.9980525610366323,"[0.008191577158868313, 0.014524723403155804, 0.999860942363739]"
1660220323042722,0.9980964327049124,"[0.0075494213961064816, 0.014320912770926952, 0.9998689293861389]"
1660220323059223,0.9981816817364896,"[0.006938598584383726, 0.013555281795561314, 0.9998840689659119]"
1660220323075723,0.9982860822378307,"[0.0064644357189536095, 0.01266216579824686, 0.9998989105224609]"
1660220323092723,0.9983987931009403,"[0.006234557367861271, 0.012006395496428013, 0.9999085068702698]"
1660220323109227,0.9985228945688037,"[0.005927069578319788, 0.010655514895915985, 0.9999256730079651]"
1660220323125725,0.9986190448863357,"[0.005623261909931898, 0.0099275978282094, 0.9999349117279053]"
1660220323142228,0.9986904852493359,"[0.005302188452333212, 0.009321991354227066, 0.9999424815177917]"
1660220323159228,0.9987037095304704,"[0.004969335161149502, 0.007784434128552675, 0.9999573826789856]"
1660220323175756,0.9986733253527916,"[0.004508329555392265, 0.006283099763095379, 0.9999700784683228]"
1660220323192761,0.9985859760392547,"[0.004230917897075415, 0.005737414583563805, 0.9999746084213257]"
1660220323209230,0.9984893309702094,"[0.003694225335493684, 0.005212081596255302, 0.9999796152114868]"
1660220323225727,0.9983638927857293,"[0.0033771442249417305, 0.004987315274775028, 0.9999818801879883]"
1660220323242280,0.9982434054048109,"[0.0032302341423928738, 0.005124197807163, 0.9999816417694092]"
1660220323259287,0.9981273376447154,"[0.002933610463514924, 0.0055700610391795635, 0.9999802112579346]"
1660220323275727,0.9980163249141348,"[0.0028513632714748383, 0.005678696557879448, 0.9999797940254211]"
1660220323292229,0.997932309091981,"[0.002715848386287689, 0.0058363317511975765, 0.9999792575836182]"
1660220323309229,0.99786319594407,"[0.0024316057097166777, 0.0064947111532092094, 0.9999759793281555]"
1660220323325729,0.9978456113410616,"[0.0022957639303058386, 0.006640143226832151, 0.999975323677063]"
1660220323342729,0.9978375779658665,"[0.0020831150468438864, 0.006591035518795252, 0.9999760985374451]"
1660220323359229,0.997862761164001,"[0.002027261769399047, 0.005897335708141327, 0.9999805688858032]"
1660220323376230,0.9978944032292476,"[0.00198183162137866, 0.005445709452033043, 0.9999831914901733]"
1660220323392731,0.9979322736369424,"[0.0021455278620123863, 0.004437558352947235, 0.9999878406524658]"
1660220323409230,0.9979598127168477,"[0.002171069150790572, 0.0032058795914053917, 0.9999924898147583]"
1660220323426231,0.9979637688598316,"[0.002274877857416868, 0.0024509886279702187, 0.9999943971633911]"
1660220323442731,0.997924601680756,"[0.0030528197530657053, 0.0014528835890814662, 0.9999942779541016]"
1660220323459232,0.997835131673514,"[0.004804855678230524, 0.00017492170445621014, 0.9999884366989136]"
1660220323475733,0.9976986266941824,"[0.006158595904707909, -0.00016000647156033665, 0.9999810457229614]"
1660220323492733,0.9975508176892395,"[0.009391291998326778, -0.0006729286396875978, 0.9999556541442871]"
1660220323509235,0.9973482032204507,"[0.028483662754297256, -0.00046531044063158333, 0.9995941519737244]"
1660220323525734,0.9971148269696551,"[0.05686722323298454, -0.0011703841155394912, 0.9983810782432556]"
1660220323542734,0.9968656746898918,"[0.08638282120227814, -0.0018889643251895905, 0.9962602257728577]"
1660220323559235,0.9966173248794957,"[0.09934694319963455, -0.001494626048952341, 0.9950517416000366]"
1660220323575735,0.9963383624003747,"[0.1035793200135231, -0.001319840899668634, 0.9946203231811523]"
1660220323592235,0.9960705504759292,"[0.11236096918582916, -0.0016162642277777195, 0.9936661124229431]"
1660220323609236,0.9958234472527587,"[0.11677360534667969, -0.0021424072328954935, 0.9931562542915344]"
1660220323625736,0.9955863176708475,"[0.11861368268728256, -0.0026906162966042757, 0.9929368495941162]"
1660220323642736,0.9953603563463107,"[0.12315016984939575, -0.004242365248501301, 0.9923789501190186]"
1660220323659237,0.9951948830109905,"[0.12771332263946533, -0.005516991950571537, 0.9917957782745361]"
1660220323675736,0.9950749495028526,"[0.13018637895584106, -0.005976636428385973, 0.991471529006958]"
1660220323692738,0.9949406592520423,"[0.13498751819133759, -0.006820389069616795, 0.9908238053321838]"
1660220323709237,0.9948650197124373,"[0.14086313545703888, -0.007715580053627491, 0.989998996257782]"
1660220323726239,0.9948594496323768,"[0.14314883947372437, -0.008327721618115902, 0.9896661639213562]"
1660220323742738,0.9949315201930827,"[0.14776937663555145, -0.008853388018906116, 0.9889822006225586]"
1660220323759239,0.9950639602998157,"[0.15243779122829437, -0.009387406520545483, 0.9882684946060181]"
1660220323775740,0.995292317236414,"[0.15476971864700317, -0.009516804479062557, 0.9879047274589539]"
1660220323792740,0.9955358073062947,"[0.15885546803474426, -0.009411109611392021, 0.9872570037841797]"
1660220323809240,0.9958417495126647,"[0.16149213910102844, -0.00903234351426363, 0.9868326783180237]"
1660220323825741,0.99616000916958,"[0.1623707115650177, -0.008813832886517048, 0.9866904616355896]"
1660220323842741,0.9965662174126768,"[0.16335222125053406, -0.008276686072349548, 0.9865331053733826]"
1660220323859241,0.9969752463783681,"[0.1632506400346756, -0.007327003870159388, 0.9865574240684509]"
1660220323875742,0.9973256594244192,"[0.1626475751399994, -0.0067144474014639854, 0.9866613745689392]"
1660220323892742,0.9976934597346908,"[0.1614883840084076, -0.005528243258595467, 0.986859142780304]"
1660220323909248,0.9979700511185488,"[0.16015078127384186, -0.003537925658747554, 0.9870862364768982]"
1660220323925743,0.9982689115775444,"[0.15967755019664764, -0.0029545065481215715, 0.9871647953987122]"
1660220323942743,0.9985225862193873,"[0.15954425930976868, -0.002083360683172941, 0.9871885776519775]"
1660220323959247,0.9987112176383973,"[0.15973801910877228, -0.0016768769128248096, 0.9871580004692078]"
1660220323976244,0.9988319226151705,"[0.15933260321617126, -0.001473969779908657, 0.9872238636016846]"
1660220323992745,0.9988734438402613,"[0.15674276649951935, -0.0008865036070346832, 0.9876390695571899]"
1660220324009248,0.9988319802944423,"[0.15163250267505646, 0.0005785934627056122, 0.988436758518219]"
1660220324026245,0.9987167123114745,"[0.14771996438503265, 0.0008983868174254894, 0.989028811454773]"
1660220324042249,0.998522165926417,"[0.13978129625320435, 0.0006802376010455191, 0.9901821613311768]"
1660220324059250,0.9982434400338729,"[0.12745800614356995, 0.0015210629208013415, 0.9918428063392639]"
1660220324075746,0.9978982926666303,"[0.12211422622203827, 0.0019027262460440397, 0.9925142526626587]"
1660220324092747,0.997453448053633,"[0.11012829095125198, 0.0031563243828713894, 0.9939123392105103]"
1660220324109251,0.9969630999571837,"[0.1124541237950325, 0.004336986690759659, 0.9936474561691284]"
1660220324125748,0.9964107352332965,"[0.11453916877508163, 0.004205288365483284, 0.9934098124504089]"
1660220324142748,0.995742370626424,"[0.11724729090929031, 0.0039533693343400955, 0.9930948615074158]"
1660220324159249,0.9949882704872954,"[0.11875683069229126, 0.004662784747779369, 0.9929124116897583]"
1660220324175749,0.9941181328280044,"[0.11911940574645996, 0.00480203703045845, 0.9928683042526245]"
1660220324192748,0.9931794179124267,"[0.11779361218214035, 0.005655233282595873, 0.9930220246315002]"
1660220324209254,0.9920906326849249,"[0.11268863081932068, 0.0071504064835608006, 0.9936046004295349]"
1660220324225750,0.9909290928652925,"[0.1090112179517746, 0.007357279770076275, 0.9940133094787598]"
1660220324242751,0.9895995951737162,"[0.09729587286710739, 0.008093983866274357, 0.9952225685119629]"
1660220324259254,0.9881322244871467,"[0.08164983242750168, 0.009541531093418598, 0.9966154098510742]"
1660220324275751,0.9864755751832334,"[0.07333996891975403, 0.010170605033636093, 0.9972551465034485]"
1660220324292751,0.9847264479431078,"[0.057935163378715515, 0.012154634110629559, 0.9982463717460632]"
1660220324309255,0.9827379368019715,"[0.07243844121694565, 0.008516487665474415, 0.9973365068435669]"
1660220324325756,0.9805766567449647,"[0.08123143762350082, 0.00606945063918829, 0.9966768026351929]"
1660220324342253,0.9782307377179941,"[0.11535380780696869, 0.0006775250658392906, 0.9933242201805115]"
1660220324359253,0.9757011633898913,"[0.1361214965581894, -0.0028927193488925695, 0.990687906742096]"
1660220324375754,0.9730278445951477,"[0.13713207840919495, -0.006598381325602531, 0.990530788898468]"
1660220324392254,0.9702058334043027,"[0.13910448551177979, -0.011547533795237541, 0.9902103543281555]"
1660220324409258,0.9672470620311029,"[0.1343173235654831, -0.013982314616441727, 0.9908397197723389]"
1660220324425754,0.9641707840243978,"[0.13225451111793518, -0.01507054828107357, 0.9911012053489685]"
1660220324442258,0.9609132866131369,"[0.12808336317539215, -0.016648197546601295, 0.9916236400604248]"
1660220324459259,0.957485648543389,"[0.11724930256605148, -0.016394419595599174, 0.9929671883583069]"
1660220324475756,0.9543110828034772,"[0.10840263217687607, -0.015877719968557358, 0.9939802885055542]"
1660220324492259,0.9506929708650452,"[0.08191848546266556, -0.01575363427400589, 0.9965144991874695]"
1660220324509260,0.9475652080720925,"[0.06142868474125862, -0.01590385101735592, 0.997984766960144]"
1660220324525757,0.9440955615542441,"[0.05305008217692375, -0.015852823853492737, 0.9984660148620605]"
1660220324542260,0.9411761335061652,"[0.03847559168934822, -0.015689853578805923, 0.9991363286972046]"
1660220324559258,0.9385182088799158,"[0.02650313824415207, -0.015413479879498482, 0.9995298981666565]"
1660220324575758,0.9363438026135025,"[0.020816046744585037, -0.015425513498485088, 0.999664306640625]"
1660220324592258,0.9346733089330729,"[0.007852593436837196, -0.015779532492160797, 0.9998446702957153]"
1660220324609259,0.933369352934105,"[-0.001932241371832788, -0.016502592712640762, 0.9998619556427002]"
1660220324625759,0.9324571247547031,"[-0.005866404622793198, -0.016621258109807968, 0.9998446702957153]"
1660220324642260,0.9318337941687617,"[-0.014073457568883896, -0.018034588545560837, 0.999738335609436]"
1660220324659265,0.9314646477429586,"[-0.020416386425495148, -0.020011039450764656, 0.9995912909507751]"
1660220324675760,0.9313848866551477,"[-0.02271856740117073, -0.02089131996035576, 0.9995235800743103]"
1660220324692261,0.9314934609398222,"[-0.026123885065317154, -0.022539077326655388, 0.9994046092033386]"
1660220324709265,0.9318183128377028,"[-0.028558362275362015, -0.023860612884163857, 0.9993073344230652]"
1660220324725762,0.9323352887824095,"[-0.02964041754603386, -0.02447231486439705, 0.9992610216140747]"
1660220324742266,0.932843773101426,"[-0.03128936514258385, -0.025711584836244583, 0.9991796016693115]"
1660220324759266,0.9334887747393348,"[-0.03286886215209961, -0.02707260102033615, 0.9990929365158081]"
1660220324775763,0.9341649032371309,"[-0.03364849463105202, -0.027853578329086304, 0.9990455508232117]"
1660220324792767,0.9346692257577567,"[-0.03509032726287842, -0.030625998973846436, 0.9989147782325745]"
1660220324809269,0.9352182672839083,"[-0.03647015988826752, -0.03276004642248154, 0.9987976551055908]"
1660220324825764,0.9356919236330519,"[-0.03693898767232895, -0.03296586498618126, 0.9987736344337463]"
1660220324842768,0.9361819752081164,"[-0.037140142172575, -0.03315599635243416, 0.9987598657608032]"
1660220324859265,0.936639046245473,"[-0.036983124911785126, -0.03340904414653778, 0.9987572431564331]"
1660220324875765,0.937111801106661,"[-0.036764390766620636, -0.03359036520123482, 0.9987592697143555]"
1660220324892270,0.93752113618004,"[-0.04153997078537941, -0.033978939056396484, 0.9985588788986206]"
1660220324909270,0.9381152782470183,"[-0.06693536788225174, -0.03511754423379898, 0.9971390962600708]"
1660220324925769,0.9387788383873792,"[-0.14461882412433624, -0.03796964883804321, 0.9887586832046509]"
1660220324942270,0.9396387150551464,"[-0.17568530142307281, -0.03970678895711899, 0.9836452603340149]"
1660220324959267,0.9406335696482622,"[-0.18390704691410065, -0.04100510850548744, 0.9820879697799683]"
1660220324975767,0.9417155678828998,"[-0.18523120880126953, -0.04158677160739899, 0.9818146228790283]"
1660220324992271,0.9428038483870165,"[-0.18585078418254852, -0.04283399507403374, 0.9816439151763916]"
1660220325009272,0.9440249740793767,"[-0.185329869389534, -0.04357863962650299, 0.9817095994949341]"
1660220325025769,0.945338144848442,"[-0.18355606496334076, -0.045061808079481125, 0.9819758534431458]"
1660220325042772,0.9466943868324594,"[-0.18075679242610931, -0.04653576388955116, 0.9824262857437134]"
1660220325059269,0.9480656875424832,"[-0.17941033840179443, -0.04709286987781525, 0.9826465249061584]"
1660220325075770,0.9493954503561727,"[-0.17750655114650726, -0.04832931607961655, 0.9829322099685669]"
1660220325092274,0.9506286610584169,"[-0.17365533113479614, -0.04991671070456505, 0.9835405945777893]"
1660220325109275,0.9518912404744271,"[-0.17075538635253906, -0.05079314485192299, 0.9840033650398254]"
1660220325125771,0.9530061217737708,"[-0.1641513705253601, -0.052620433270931244, 0.9850306510925293]"
1660220325142271,0.9540300046528685,"[-0.15643633902072906, -0.054272715002298355, 0.9861958026885986]"
1660220325159271,0.955025104251717,"[-0.1525314301252365, -0.055396631360054016, 0.9867448210716248]"
1660220325175772,0.9558011119287236,"[-0.14525282382965088, -0.05743087828159332, 0.9877263307571411]"
1660220325192272,0.9565146908095183,"[-0.1379004865884781, -0.05949006602168083, 0.9886578917503357]"
1660220325209277,0.9571020415579902,"[-0.1343013048171997, -0.060576170682907104, 0.9890872836112976]"
1660220325225773,0.957386864482157,"[-0.13054011762142181, -0.060826074331998825, 0.9895753860473633]"
1660220325242276,0.9575740442539797,"[-0.12858988344669342, -0.059547197073698044, 0.9899084568023682]"
1660220325259279,0.9575809266646893,"[-0.1275380551815033, -0.05904030427336693, 0.990074872970581]"
1660220325275774,0.9573992096109958,"[-0.12642712891101837, -0.0581243559718132, 0.9902715682983398]"
1660220325292775,0.9571111061364951,"[-0.12486293911933899, -0.05743283033370972, 0.9905103445053101]"
1660220325309278,0.9567114354556002,"[-0.12404787540435791, -0.05691217631101608, 0.990642786026001]"
1660220325325776,0.9561448863289728,"[-0.1221599206328392, -0.056634869426488876, 0.9908932447433472]"
1660220325342779,0.9555795150901556,"[-0.12022141367197037, -0.05692008137702942, 0.9911139607429504]"
1660220325359282,0.9549868603195028,"[-0.1191956102848053, -0.05717751011252403, 0.9912230372428894]"
1660220325375777,0.9544375363232392,"[-0.11707001179456711, -0.05820643529295921, 0.9914164543151855]"
1660220325392281,0.9539215612946012,"[-0.11496523767709732, -0.06021955609321594, 0.9915425181388855]"
1660220325409278,0.9532497571278699,"[-0.11395968496799469, -0.06159530580043793, 0.9915741086006165]"
1660220325425778,0.9526630345464522,"[-0.11223149299621582, -0.06542713195085526, 0.9915257692337036]"
1660220325442278,0.9520252914607643,"[-0.11058846116065979, -0.07138515263795853, 0.9912993311882019]"
1660220325459282,0.9514109033768264,"[-0.10998126864433289, -0.07431932538747787, 0.9911512136459351]"
1660220325475779,0.9508019660224244,"[-0.10874699801206589, -0.08019297569990158, 0.9908295273780823]"
1660220325492283,0.95015389792676,"[-0.10784316062927246, -0.08652511984109879, 0.9903954863548279]"
1660220325509280,0.9494123808679279,"[-0.1009041890501976, -0.08232568949460983, 0.9914841651916504]"
1660220325525784,0.948687955778738,"[-0.06956732273101807, -0.06373623013496399, 0.9955390691757202]"
1660220325542781,0.9478268593612591,"[-0.05177515000104904, -0.03796950727701187, 0.9979367256164551]"
1660220325559285,0.9468616611210245,"[-0.04536057636141777, -0.029361387714743614, 0.9985390901565552]"
