Carla Interface.time; Carla Interface.agents.Ego Vehicle_1.cruise_control_active; Carla Interface.agents.Ego Vehicle_1.transform; Carla Interface.agents.Ego Vehicle_1.velocities_in_vehicle_frame; Carla Interface.agents.Ego Vehicle_2.cruise_control_active; Carla Interface.agents.Ego Vehicle_2.transform; Carla Interface.agents.Ego Vehicle_2.velocities_in_vehicle_frame
1660219514241880500; True; [24.52034568786621, -63.06879806518555, 0.37543970346450806, -113.31835174560547, 0.18134833872318268, 1.3190113306045532]; [13.742023468017578, -0.08925767242908478, -0.06192444637417793]; True; [-17.718212127685547, -118.76789093017578, 0.25797244906425476, -83.99955749511719, -0.13210950791835785, -0.18487548828125]; [13.885027885437012, -0.0013673489447683096, 0.039634302258491516]
1660219514252885300; True; [24.52034568786621, -63.06879806518555, 0.37543970346450806, -113.31835174560547, 0.18134833872318268, 1.3190113306045532]; [13.742023468017578, -0.08925767242908478, -0.06192444637417793]; True; [-17.718212127685547, -118.76789093017578, 0.25797244906425476, -83.99955749511719, -0.13210950791835785, -0.18487548828125]; [13.885027885437012, -0.0013673489447683096, 0.039634302258491516]
1660219514263383800; True; [24.417829513549805, -63.27643966674805, 0.37542757391929626, -111.86516571044922, 0.18196305632591248, 1.3230324983596802]; [13.741405487060547, -0.08947637677192688, -0.06209631264209747]; True; [-17.69379997253418, -118.99954986572266, 0.25792425870895386, -84.01070404052734, -0.13210950791835785, -0.18487548828125]; [13.885011672973633, -0.0013694959925487638, 0.039703939110040665]
1660219514273884100; True; [24.324621200561523, -63.477630615234375, 0.3754456341266632, -110.47372436523438, 0.18286465108394623, 1.3282957077026367]; [13.74775505065918, -0.08607901632785797, -0.059603504836559296]; True; [-17.670473098754883, -119.22128295898438, 0.2578585743904114, -84.02134704589844, -0.13210950791835785, -0.1848754733800888]; [13.885178565979004, -0.0013196028303354979, 0.03808852285146713]
1660219514284380300; True; [24.324621200561523, -63.477630615234375, 0.3754456341266632, -110.47372436523438, 0.18286465108394623, 1.3282957077026367]; [13.74775505065918, -0.08607901632785797, -0.059603504836559296]; True; [-17.670473098754883, -119.22128295898438, 0.2578585743904114, -84.02134704589844, -0.13210950791835785, -0.1848754733800888]; [13.885178565979004, -0.0013196028303354979, 0.03808852285146713]
1660219514294883900; True; [24.233158111572266, -63.68856430053711, 0.3754326105117798, -109.03011322021484, 0.18404626846313477, 1.3346011638641357]; [13.742931365966797, -0.08978261798620224, -0.06222928687930107]; True; [-17.64632225036621, -119.45126342773438, 0.25781166553497314, -84.03242492675781, -0.13210950791835785, -0.1849059909582138]; [13.885039329528809, -0.0013566301204264164, 0.03969891369342804]
1660219514305383600; True; [24.233158111572266, -63.68856430053711, 0.3754326105117798, -109.03011322021484, 0.18404626846313477, 1.3346011638641357]; [13.742931365966797, -0.08978261798620224, -0.06222928687930107]; True; [-17.64632225036621, -119.45126342773438, 0.25781166553497314, -84.03242492675781, -0.13210950791835785, -0.1849059909582138]; [13.885039329528809, -0.0013566301204264164, 0.03969891369342804]
1660219514315883500; True; [24.146835327148438, -63.90226364135742, 0.3754255473613739, -107.58250427246094, 0.18537814915180206, 1.3413838148117065]; [13.742329597473145, -0.08971647918224335, -0.06216832250356674]; True; [-17.622159957885742, -119.68182373046875, 0.25776296854019165, -84.04354095458984, -0.13210950791835785, -0.184906005859375]; [13.885032653808594, -0.001357918488793075, 0.03964056074619293]
1660219514326384100; True; [24.06669807434082, -64.1159439086914, 0.3754290044307709, -106.14881134033203, 0.18681249022483826, 1.3482131958007812]; [13.74388313293457, -0.0891258716583252, -0.06169092282652855]; True; [-17.598276138305664, -119.91010284423828, 0.2577105760574341, -84.05448913574219, -0.13210950791835785, -0.184906005859375]; [13.885066986083984, -0.0013574805343523622, 0.03930547833442688]
1660219514337380500; True; [24.06669807434082, -64.1159439086914, 0.3754290044307709, -106.14881134033203, 0.18681249022483826, 1.3482131958007812]; [13.74388313293457, -0.0891258716583252, -0.06169092282652855]; True; [-17.598276138305664, -119.91010284423828, 0.2577105760574341, -84.05448913574219, -0.13210950791835785, -0.184906005859375]; [13.885066986083984, -0.0013574805343523622, 0.03930547833442688]
1660219514347882300; True; [23.99040412902832, -64.335205078125, 0.37534427642822266, -104.69402313232422, 0.18525521457195282, 1.3383132219314575]; [13.766393661499023, -0.12924712896347046, -0.07633593678474426]; True; [-17.57404899597168, -120.14212799072266, 0.2576664388179779, -84.065673828125, -0.13210950791835785, -0.1849060207605362]; [13.885009765625, -0.001366973971016705, 0.040007296949625015]
1660219514358881400; True; [23.92112922668457, -64.55294036865234, 0.375418096780777, -103.2628173828125, 0.1821611374616623, 1.3213087320327759]; [13.742101669311523, -0.0853656455874443, -0.0591547004878521]; True; [-17.550222396850586, -120.37074279785156, 0.25761479139328003, -84.0766830444336, -0.13210950791835785, -0.184906005859375]; [13.885063171386719, -0.0013481414644047618, 0.039387576282024384]
1660219514369380700; True; [23.92112922668457, -64.55294036865234, 0.375418096780777, -103.2628173828125, 0.1821611374616623, 1.3213087320327759]; [13.742101669311523, -0.0853656455874443, -0.0591547004878521]; True; [-17.550222396850586, -120.37074279785156, 0.25761479139328003, -84.0766830444336, -0.13210950791835785, -0.184906005859375]; [13.885063171386719, -0.0013481414644047618, 0.039387576282024384]
1660219514379880900; True; [23.85719871520996, -64.7726058959961, 0.37543705105781555, -101.82960510253906, 0.18049456179141998, 1.3130760192871094]; [13.743374824523926, -0.08809149265289307, -0.06108926609158516]; True; [-17.526411056518555, -120.59959411621094, 0.257565438747406, -84.08769989013672, -0.13210950791835785, -0.1849059909582138]; [13.88506031036377, -0.0013495312305167317, 0.03954419121146202]
1660219514390881300; True; [23.85719871520996, -64.7726058959961, 0.37543705105781555, -101.82960510253906, 0.18049456179141998, 1.3130760192871094]; [13.743374824523926, -0.08809149265289307, -0.06108926609158516]; True; [-17.502384185791016, -120.83102416992188, 0.2575211226940155, -84.09880828857422, -0.13210950791835785, -0.184906005859375]; [13.885015487670898, -0.0013721188297495246, 0.039990440011024475]
1660219514401884300; True; [23.79817771911621, -64.99624633789062, 0.3754348158836365, -100.37995910644531, 0.17984570562839508, 1.310835361480713]; [13.741523742675781, -0.08881683647632599, -0.06171766668558121]; True; [-17.502384185791016, -120.83102416992188, 0.2575211226940155, -84.09880828857422, -0.13210950791835785, -0.184906005859375]; [13.885015487670898, -0.0013721188297495246, 0.039990440011024475]
1660219514412385700; True; [23.745363235473633, -65.21891784667969, 0.37543216347694397, -98.94525146484375, 0.17992766201496124, 1.3125927448272705]; [13.743019104003906, -0.08799875527620316, -0.06114361435174942]; True; [-17.478654861450195, -121.05996704101562, 0.2574715316295624, -84.10982513427734, -0.13210950791835785, -0.1849365383386612]; [13.885056495666504, -0.0013523786328732967, 0.03955669701099396]
1660219514422884700; True; [23.745363235473633, -65.21891784667969, 0.37543216347694397, -98.94525146484375, 0.17992766201496124, 1.3125927448272705]; [13.743019104003906, -0.08799875527620316, -0.06114361435174942]; True; [-17.478654861450195, -121.05996704101562, 0.2574715316295624, -84.10982513427734, -0.13210950791835785, -0.1849365383386612]; [13.885056495666504, -0.0013523786328732967, 0.03955669701099396]
1660219514433385900; True; [23.69749641418457, -65.4460678100586, 0.3754121661186218, -97.48912811279297, 0.18051506578922272, 1.3169618844985962]; [13.741012573242188, -0.08951867371797562, -0.06222470477223396]; True; [-17.454627990722656, -121.29224395751953, 0.25742974877357483, -84.12102508544922, -0.13210950791835785, -0.1849365234375]; [13.885002136230469, -0.001366451964713633, 0.040202442556619644]
1660219514443881700; True; [23.655790328979492, -65.67217254638672, 0.3754001557826996, -96.04650115966797, 0.18146444857120514, 1.3228622674942017]; [13.74235725402832, -0.08872904628515244, -0.06163197010755539]; True; [-17.430875778198242, -121.52228546142578, 0.25738266110420227, -84.13207244873047, -0.13210950791835785, -0.1849365383386612]; [13.885040283203125, -0.0013633930357173085, 0.039782941341400146]
1660219514453885000; True; [23.655790328979492, -65.67217254638672, 0.3754001557826996, -96.04650115966797, 0.18146444857120514, 1.3228622674942017]; [13.74235725402832, -0.08872904628515244, -0.06163197010755539]; True; [-17.430875778198242, -121.52228546142578, 0.25738266110420227, -84.13207244873047, -0.13210950791835785, -0.1849365383386612]; [13.885040283203125, -0.0013633930357173085, 0.039782941341400146]
1660219514464884900; True; [23.61986541748047, -65.89865112304688, 0.37538936734199524, -94.60723876953125, 0.18264608085155487, 1.329609990119934]; [13.742908477783203, -0.08885525166988373, -0.061674781143665314]; True; [-17.4072322845459, -121.751708984375, 0.2573357820510864, -84.14312744140625, -0.13210950791835785, -0.1849365085363388]; [13.885050773620605, -0.0013512610457837582, 0.03976752609014511]
1660219514475381700; True; [23.589033126831055, -66.13104248046875, 0.37536364793777466, -93.1351318359375, 0.18403260409832, 1.3369628190994263]; [13.739717483520508, -0.0909419134259224, -0.06314478814601898]; True; [-17.38310432434082, -121.98629760742188, 0.25729942321777344, -84.15441131591797, -0.13210950791835785, -0.1849365234375]; [13.884963989257812, -0.0013831498799845576, 0.040669284760951996]
1660219514486381500; True; [23.589033126831055, -66.13104248046875, 0.37536364793777466, -93.1351318359375, 0.18403260409832, 1.3369628190994263]; [13.739717483520508, -0.0909419134259224, -0.06314478814601898]; True; [-17.38310432434082, -121.98629760742188, 0.25729942321777344, -84.15441131591797, -0.13210950791835785, -0.1849365234375]; [13.884963989257812, -0.0013831498799845576, 0.040669284760951996]
1660219514496884700; True; [23.56489372253418, -66.35643005371094, 0.3753700852394104, -91.7115478515625, 0.18548743426799774, 1.344151258468628]; [13.744588851928711, -0.08808214962482452, -0.061021409928798676]; True; [-17.35982322692871, -122.21308135986328, 0.2572464942932129, -84.16531372070312, -0.13210950791835785, -0.1849365234375]; [13.885092735290527, -0.0013420922914519906, 0.03927776589989662]
1660219514496884700; True; [23.546188354492188, -66.58474731445312, 0.37536805868148804, -90.27242279052734, 0.18701739609241486, 1.3512853384017944]; [13.74344253540039, -0.08960749208927155, -0.06205691024661064]; True; [-17.35982322692871, -122.21308135986328, 0.2572464942932129, -84.16531372070312, -0.13210950791835785, -0.1849365234375]; [13.885092735290527, -0.0013420922914519906, 0.03927776589989662]
1660219514517384900; True; [23.546188354492188, -66.58474731445312, 0.37536805868148804, -90.27242279052734, 0.18701739609241486, 1.3512853384017944]; [13.74344253540039, -0.08960749208927155, -0.06205691024661064]; True; [-17.33633804321289, -122.44229125976562, 0.257201611995697, -84.17632293701172, -0.13210950791835785, -0.1849365085363388]; [13.885052680969238, -0.001357286237180233, 0.03989408537745476]
1660219514527884900; True; [23.53272247314453, -66.81803894042969, 0.3752785921096802, -88.80813598632812, 0.18552158772945404, 1.3413532972335815]; [13.765506744384766, -0.12992292642593384, -0.07676520198583603]; True; [-17.312448501586914, -122.67589569091797, 0.2571644186973572, -84.18755340576172, -0.13210950791835785, -0.1849365383386612]; [13.884980201721191, -0.0013814872363582253, 0.040593650192022324]
1660219514527884900; True; [23.53272247314453, -66.81803894042969, 0.3752785921096802, -88.80813598632812, 0.18552158772945404, 1.3413532972335815]; [13.765506744384766, -0.12992292642593384, -0.07676520198583603]; True; [-17.312448501586914, -122.67589569091797, 0.2571644186973572, -84.18755340576172, -0.13210950791835785, -0.1849365383386612]; [13.884980201721191, -0.0013814872363582253, 0.040593650192022324]
1660219514538881700; True; [23.53272247314453, -66.81803894042969, 0.3752785921096802, -88.80813598632812, 0.18552158772945404, 1.3413532972335815]; [13.765506744384766, -0.12992292642593384, -0.07676520198583603]; True; [-17.312448501586914, -122.67589569091797, 0.2571644186973572, -84.18755340576172, -0.13210950791835785, -0.1849365383386612]; [13.884980201721191, -0.0013814872363582253, 0.040593650192022324]
1660219514549885800; True; [23.52435302734375, -67.2773208618164, 0.3753679692745209, -85.93045043945312, 0.1808292418718338, 1.3160269260406494]; [13.741668701171875, -0.08901339024305344, -0.06178952008485794]; True; [-17.289161682128906, -122.90401458740234, 0.2571154236793518, -84.19853973388672, -0.13210950791835785, -0.1849364936351776]; [13.885071754455566, -0.001345219905488193, 0.03961454704403877]
1660219514560386400; True; [23.52435302734375, -67.2773208618164, 0.3753679692745209, -85.93045043945312, 0.1808292418718338, 1.3160269260406494]; [13.741668701171875, -0.08901339024305344, -0.06178952008485794]; True; [-17.265562057495117, -123.13560485839844, 0.2570757269859314, -84.20955657958984, -0.13210950791835785, -0.1849059909582138]; [13.885015487670898, -0.0010169269517064095, 0.040353063493967056]
1660219514571385100; True; [23.52435302734375, -67.2773208618164, 0.3753679692745209, -85.93045043945312, 0.1808292418718338, 1.3160269260406494]; [13.741668701171875, -0.08901339024305344, -0.06178952008485794]; True; [-17.265562057495117, -123.13560485839844, 0.2570757269859314, -84.20955657958984, -0.13210950791835785, -0.1849059909582138]; [13.885015487670898, -0.0010169269517064095, 0.040353063493967056]
1660219514581886500; True; [23.528732299804688, -67.50476837158203, 0.37538084387779236, -84.50493621826172, 0.18022136390209198, 1.3137481212615967]; [13.743855476379395, -0.08725012838840485, -0.06060893088579178]; True; [-17.242414474487305, -123.36322784423828, 0.25702720880508423, -84.22026824951172, -0.13210950791835785, -0.18481440842151642]; [13.885083198547363, -0.0010262775467708707, 0.03962767496705055]
1660219514592382000; True; [23.539030075073242, -67.73670196533203, 0.37536635994911194, -83.04936218261719, 0.18032380938529968, 1.3154057264328003]; [13.741016387939453, -0.08935806155204773, -0.062142353504896164]; True; [-17.218826293945312, -123.59557342529297, 0.25698980689048767, -84.23102569580078, -0.13210950791835785, -0.1846923977136612]; [13.885002136230469, -0.0006622785003855824, 0.04054543748497963]
1660219514602385600; True; [23.539030075073242, -67.73670196533203, 0.37536635994911194, -83.04936218261719, 0.18032380938529968, 1.3154057264328003]; [13.741016387939453, -0.08935806155204773, -0.062142353504896164]; True; [-17.218826293945312, -123.59557342529297, 0.25698980689048767, -84.23102569580078, -0.13210950791835785, -0.1846923977136612]; [13.885002136230469, -0.0006622785003855824, 0.04054543748497963]
1660219514612885400; True; [23.55495262145996, -67.96520233154297, 0.37536048889160156, -81.61287689208984, 0.18092487752437592, 1.3195850849151611]; [13.742857933044434, -0.08815628290176392, -0.06126781925559044]; True; [-17.195602416992188, -123.82478332519531, 0.2569447159767151, -84.24132537841797, -0.13210950791835785, -0.1844787448644638]; [13.885054588317871, -0.0007212555501610041, 0.03993529453873634]
1660219514622886400; True; [23.55495262145996, -67.96520233154297, 0.37536048889160156, -81.61287689208984, 0.18092487752437592, 1.3195850849151611]; [13.742857933044434, -0.08815628290176392, -0.06126781925559044]; True; [-17.172040939331055, -124.05776977539062, 0.2569087743759155, -84.25164794921875, -0.13210950791835785, -0.18426513671875]; [13.884992599487305, -0.000766248325817287, 0.04067938029766083]
1660219514633385500; True; [23.57699966430664, -68.19694519042969, 0.3753385543823242, -80.15220642089844, 0.18190158903598785, 1.3254204988479614]; [13.740632057189941, -0.08990608900785446, -0.0625000074505806]; True; [-17.172040939331055, -124.05776977539062, 0.2569087743759155, -84.25164794921875, -0.13210950791835785, -0.18426513671875]; [13.884992599487305, -0.000766248325817287, 0.04067938029766083]
1660219514643885700; True; [23.60487174987793, -68.42753601074219, 0.37532177567481995, -78.69432830810547, 0.1831173598766327, 1.332155704498291]; [13.740882873535156, -0.08970339596271515, -0.062326863408088684]; True; [-17.14857292175293, -124.29024505615234, 0.2568705081939697, -84.2616195678711, -0.13210950791835785, -0.1839599609375]; [13.885002136230469, -0.0004167315491940826, 0.04052738845348358]
1660219514653886100; True; [23.60487174987793, -68.42753601074219, 0.37532177567481995, -78.69432830810547, 0.1831173598766327, 1.332155704498291]; [13.740882873535156, -0.08970339596271515, -0.062326863408088684]; True; [-17.14857292175293, -124.29024505615234, 0.2568705081939697, -84.2616195678711, -0.13210950791835785, -0.1839599609375]; [13.885002136230469, -0.0004167315491940826, 0.04052738845348358]
1660219514664885600; True; [23.638540267944336, -68.656982421875, 0.37530818581581116, -77.23818969726562, 0.18449705839157104, 1.3393007516860962]; [13.741230010986328, -0.08986427634954453, -0.06237344071269035]; True; [-17.125185012817383, -124.52233123779297, 0.25683218240737915, -84.27128601074219, -0.13210950791835785, -0.1836242526769638]; [13.885008811950684, -0.00048123308806680143, 0.04051154851913452]
1660219514675882800; True; [23.678442001342773, -68.88777160644531, 0.3752903640270233, -75.76701354980469, 0.18600653111934662, 1.346636414527893]; [13.739843368530273, -0.09092659503221512, -0.06309806555509567]; True; [-17.101604461669922, -124.75676727294922, 0.25679901242256165, -84.28082275390625, -0.13210950791835785, -0.1832580268383026]; [13.884970664978027, -0.0005363821983337402, 0.04093819111585617]
1660219514685886000; True; [23.678442001342773, -68.88777160644531, 0.3752903640270233, -75.76701354980469, 0.18600653111934662, 1.346636414527893]; [13.739843368530273, -0.09092659503221512, -0.06309806555509567]; True; [-17.101604461669922, -124.75676727294922, 0.25679901242256165, -84.28082275390625, -0.13210950791835785, -0.1832580268383026]; [13.884970664978027, -0.0005363821983337402, 0.04093819111585617]
1660219514696385900; True; [23.724267959594727, -69.11750793457031, 0.3752783536911011, -74.29508209228516, 0.18759796023368835, 1.3538823127746582]; [13.739819526672363, -0.09104190766811371, -0.06313342601060867]; True; [-17.07805633544922, -124.99124908447266, 0.25676530599594116, -84.29004669189453, -0.13210950791835785, -0.1828307807445526]; [13.884968757629395, -0.0002215370477642864, 0.0409182645380497]
1660219514706386400; True; [23.724267959594727, -69.11750793457031, 0.3752783536911011, -74.29508209228516, 0.18759796023368835, 1.3538823127746582]; [13.739819526672363, -0.09104190766811371, -0.06313342601060867]; True; [-17.07805633544922, -124.99124908447266, 0.25676530599594116, -84.29004669189453, -0.13210950791835785, -0.1828307807445526]; [13.884968757629395, -0.0002215370477642864, 0.0409182645380497]
1660219514716882600; True; [23.775609970092773, -69.34451293945312, 0.3752763271331787, -72.83251190185547, 0.1892167180776596, 1.3608304262161255]; [13.740907669067383, -0.09070507436990738, -0.06284000724554062]; True; [-17.054704666137695, -125.22420501708984, 0.2567288279533386, -84.29883575439453, -0.13210950791835785, -0.1823730319738388]; [13.884997367858887, -0.0003038168069906533, 0.04068537428975105]
1660219514727886000; True; [23.832544326782227, -69.57060241699219, 0.37519875168800354, -71.37120056152344, 0.18776188790798187, 1.3505665063858032]; [13.765731811523438, -0.1296120136976242, -0.07655751705169678]; True; [-17.0313720703125, -125.45732879638672, 0.25669366121292114, -84.307373046875, -0.13210950791835785, -0.1819152683019638]; [13.884992599487305, -0.00036172583349980414, 0.04077433422207832]
1660219514738386200; True; [23.832544326782227, -69.57060241699219, 0.37519875168800354, -71.37120056152344, 0.18776188790798187, 1.3505665063858032]; [13.765731811523438, -0.1296120136976242, -0.07655751705169678]; True; [-17.0313720703125, -125.45732879638672, 0.25669366121292114, -84.307373046875, -0.13210950791835785, -0.1819152683019638]; [13.884992599487305, -0.00036172583349980414, 0.04077433422207832]
1660219514748382800; True; [23.895404815673828, -69.79447937011719, 0.375264972448349, -69.91448974609375, 0.18449705839157104, 1.3319011926651]; [13.740028381347656, -0.08761946856975555, -0.06061770021915436]; True; [-17.00811004638672, -125.69010162353516, 0.2566579282283783, -84.3155288696289, -0.13210950791835785, -0.181396484375]; [13.885000228881836, -2.5543244191794656e-05, 0.04073018953204155]
1660219514758886200; True; [23.895404815673828, -69.79447937011719, 0.375264972448349, -69.91448974609375, 0.18449705839157104, 1.3319011926651]; [13.740028381347656, -0.08761946856975555, -0.06061770021915436]; True; [-16.9852237701416, -125.9194564819336, 0.25661593675613403, -84.32323455810547, -0.13210950791835785, -0.18087764084339142]; [13.88505744934082, -9.689795842859894e-05, 0.040185391902923584]
1660219514769386300; True; [23.96287727355957, -70.01348114013672, 0.3752955496311188, -68.478759765625, 0.18276219069957733, 1.3226927518844604]; [13.742987632751465, -0.0879976749420166, -0.06103392690420151]; True; [-16.9852237701416, -125.9194564819336, 0.25661593675613403, -84.32323455810547, -0.13210950791835785, -0.18087764084339142]; [13.88505744934082, -9.689795842859894e-05, 0.040185391902923584]
1660219514779886400; True; [24.03614616394043, -70.2316665649414, 0.3753063976764679, -67.03638458251953, 0.1820586770772934, 1.3196083307266235]; [13.7423095703125, -0.08844631910324097, -0.061449285596609116]; True; [-16.96227264404297, -126.14981842041016, 0.2565775215625763, -84.33068084716797, -0.13210950791835785, -0.1803283840417862]; [13.885038375854492, -0.00016476004384458065, 0.040455739945173264]
1660219514791386300; True; [24.03614616394043, -70.2316665649414, 0.3753063976764679, -67.03638458251953, 0.1820586770772934, 1.3196083307266235]; [13.7423095703125, -0.08844631910324097, -0.061449285596609116]; True; [-16.96227264404297, -126.14981842041016, 0.2565775215625763, -84.33068084716797, -0.13210950791835785, -0.1803283840417862]; [13.885038375854492, -0.00016476004384458065, 0.040455739945173264]
1660219514801886700; True; [24.116031646728516, -70.45096588134766, 0.3752972185611725, -65.57295989990234, 0.1820928305387497, 1.3206748962402344]; [13.740181922912598, -0.08972402662038803, -0.06240415200591087]; True; [-16.939029693603516, -126.38345336914062, 0.2565454840660095, -84.33796691894531, -0.13210950791835785, -0.1797790229320526]; [13.884984970092773, -0.00022742153669241816, 0.04100962355732918]
1660219514811886600; True; [24.2032470703125, -70.67244720458984, 0.3752690553665161, -64.07967376708984, 0.1826665699481964, 1.324594259262085]; [13.737106323242188, -0.09140489250421524, -0.06363192945718765]; True; [-16.915348052978516, -126.62177276611328, 0.25652214884757996, -84.34508514404297, -0.13210950791835785, -0.1791992336511612]; [13.884908676147461, 8.465154678560793e-05, 0.04175519570708275]
1660219514822386400; True; [24.2032470703125, -70.67244720458984, 0.3752690553665161, -64.07967376708984, 0.1826665699481964, 1.324594259262085]; [13.737106323242188, -0.09140489250421524, -0.06363192945718765]; True; [-16.915348052978516, -126.62177276611328, 0.25652214884757996, -84.34508514404297, -0.13210950791835785, -0.1791992336511612]; [13.884908676147461, 8.465154678560793e-05, 0.04175519570708275]
1660219514832886400; True; [24.29348373413086, -70.88540649414062, 0.37526458501815796, -62.6284065246582, 0.18360230326652527, 1.330052375793457]; [13.741318702697754, -0.08895935118198395, -0.06182354316115379]; True; [-16.892375946044922, -126.85328674316406, 0.25648337602615356, -84.35161590576172, -0.13210950791835785, -0.1785888820886612]; [13.885022163391113, -3.7206802971923025e-06, 0.04052385687828064]
1660219514843883000; True; [24.389110565185547, -71.0960922241211, 0.37525615096092224, -61.176116943359375, 0.1847497820854187, 1.3364042043685913]; [13.741591453552246, -0.08959353715181351, -0.062210723757743835]; True; [-16.86942481994629, -127.08489227294922, 0.256447970867157, -84.35794067382812, -0.13210950791835785, -0.1780090183019638]; [13.885019302368164, -5.2062176109757274e-05, 0.04072316735982895]
1660219514854386900; True; [24.389110565185547, -71.0960922241211, 0.37525615096092224, -61.176116943359375, 0.1847497820854187, 1.3364042043685913]; [13.741591453552246, -0.08959353715181351, -0.062210723757743835]; True; [-16.86942481994629, -127.08489227294922, 0.256447970867157, -84.35794067382812, -0.13210950791835785, -0.1780090183019638]; [13.885019302368164, -5.2062176109757274e-05, 0.04072316735982895]
1660219514865383400; True; [24.490428924560547, -71.30506134033203, 0.37524768710136414, -59.71794509887695, 0.18608848750591278, 1.3432260751724243]; [13.741097450256348, -0.0900765210390091, -0.06252281367778778]; True; [-16.846412658691406, -127.31736755371094, 0.2564142644405365, -84.3638916015625, -0.13214366137981415, -0.1773986518383026]; [13.885005950927734, 0.0002813240862451494, 0.040884848684072495]
1660219514875883400; True; [24.490428924560547, -71.30506134033203, 0.37524768710136414, -59.71794509887695, 0.18608848750591278, 1.3432260751724243]; [13.741097450256348, -0.0900765210390091, -0.06252281367778778]; True; [-16.846412658691406, -127.31736755371094, 0.2564142644405365, -84.3638916015625, -0.13214366137981415, -0.1773986518383026]; [13.885005950927734, 0.0002813240862451494, 0.040884848684072495]
1660219514875883400; True; [24.59957504272461, -71.51615142822266, 0.3752249777317047, -58.22507858276367, 0.18757064640522003, 1.3503721952438354]; [13.737687110900879, -0.09222132712602615, -0.06402625143527985]; True; [-16.822887420654297, -127.55529022216797, 0.2563916742801666, -84.36963653564453, -0.13214366137981415, -0.1767272651195526]; [13.884916305541992, 0.00021146949438843876, 0.04181059077382088]
1660219514896887100; True; [24.708953857421875, -71.71512603759766, 0.3752445876598358, -56.798805236816406, 0.18905963003635406, 1.3570858240127563]; [13.744373321533203, -0.08830539882183075, -0.061143435537815094]; True; [-16.800443649291992, -127.78254699707031, 0.2563456594944, -84.37481689453125, -0.13214366137981415, -0.1760863959789276]; [13.885091781616211, 0.00013260298874229193, 0.039893895387649536]
1660219514907883900; True; [24.708953857421875, -71.71512603759766, 0.3752445876598358, -56.798805236816406, 0.18905963003635406, 1.3570858240127563]; [13.744373321533203, -0.08830539882183075, -0.061143435537815094]; True; [-16.800443649291992, -127.78254699707031, 0.2563456594944, -84.37481689453125, -0.13214366137981415, -0.1760863959789276]; [13.885091781616211, 0.00013260298874229193, 0.039893895387649536]
1660219514907883900; True; [24.827043533325195, -71.91824340820312, 0.37515655159950256, -55.32664489746094, 0.18748867511749268, 1.3466017246246338]; [13.764979362487793, -0.13079172372817993, -0.07731407135725021]; True; [-16.777259826660156, -128.01751708984375, 0.2563197910785675, -84.37982177734375, -0.13214366137981415, -0.1754150241613388]; [13.884965896606445, 0.0004399186873342842, 0.04148080572485924]
1660219514918386700; True; [24.94754981994629, -72.11319732666016, 0.3752400875091553, -53.891361236572266, 0.18433313071727753, 1.3289928436279297]; [13.764979362487793, -0.13079172372817993, -0.07731407135725021]; True; [-16.777259826660156, -128.01751708984375, 0.2563197910785675, -84.37982177734375, -0.13214366137981415, -0.1754150241613388]; [13.884965896606445, 0.0004399186873342842, 0.04148080572485924]
1660219514929387800; True; [24.94754981994629, -72.11319732666016, 0.3752400875091553, -53.891361236572266, 0.18433313071727753, 1.3289928436279297]; [13.74153995513916, -0.0853477418422699, -0.05919056013226509]; True; [-16.7546443939209, -128.2469482421875, 0.2562795579433441, -84.38433074951172, -0.13214366137981415, -0.1747436374425888]; [13.88505744934082, 0.00034363134182058275, 0.04036732390522957]
1660219514939387800; True; [25.07585906982422, -72.30953216552734, 0.37525004148483276, -52.4220085144043, 0.1826051026582718, 1.3201212882995605]; [13.73966121673584, -0.09006468951702118, -0.06257500499486923]; True; [-16.7546443939209, -128.2469482421875, 0.2562795579433441, -84.38433074951172, -0.13214366137981415, -0.1747436374425888]; [13.88505744934082, 0.00034363134182058275, 0.04036732390522957]
1660219514949887400; True; [25.07585906982422, -72.30953216552734, 0.37525004148483276, -52.4220085144043, 0.1826051026582718, 1.3201212882995605]; [13.73966121673584, -0.09006468951702118, -0.06257500499486923]; True; [-16.73151969909668, -128.48178100585938, 0.25625303387641907, -84.38864135742188, -0.13214366137981415, -0.174041748046875]; [13.884965896606445, 0.0002826893760357052, 0.04145130142569542]
1660219514960388100; True; [25.205623626708984, -72.49752044677734, 0.37526920437812805, -50.9907112121582, 0.18194256722927094, 1.317564606666565]; [13.743168830871582, -0.08742202818393707, -0.060759320855140686]; True; [-16.709022521972656, -128.71043395996094, 0.2562119662761688, -84.39260864257812, -0.13214366137981415, -0.173370361328125]; [13.885069847106934, 0.00022243341663852334, 0.040287330746650696]
1660219514970388200; True; [25.34209442138672, -72.68497467041016, 0.375263512134552, -49.53720474243164, 0.18198354542255402, 1.3189575672149658]; [13.74121379852295, -0.0892099142074585, -0.06204637140035629]; True; [-16.709022521972656, -128.71043395996094, 0.2562119662761688, -84.39260864257812, -0.13214366137981415, -0.173370361328125]; [13.885069847106934, 0.00022243341663852334, 0.040287330746650696]
1660219514980884700; True; [25.34209442138672, -72.68497467041016, 0.375263512134552, -49.53720474243164, 0.18198354542255402, 1.3189575672149658]; [13.74121379852295, -0.0892099142074585, -0.06204637140035629]; True; [-16.68620491027832, -128.9425506591797, 0.2561807334423065, -84.39636993408203, -0.13214366137981415, -0.1727294921875]; [13.885010719299316, 0.0001639599067857489, 0.04105400666594505]
