Carla Interface.time; Carla Interface.agents.Ego Vehicle_1.cruise_control_active; Carla Interface.agents.Ego Vehicle_1.transform; Carla Interface.agents.Ego Vehicle_1.velocities_in_vehicle_frame; Carla Interface.agents.Ego Vehicle_2.cruise_control_active; Carla Interface.agents.Ego Vehicle_2.transform; Carla Interface.agents.Ego Vehicle_2.velocities_in_vehicle_frame
1657708893214108100; False; [13.818705558776855, -153.08030700683594, 0.30540773272514343, -96.04199981689453, -0.13366679847240448, -0.1573181003332138]; [7.171226978302002, 0.0026255473494529724, 0.0167235117405653]; True; [-14.316493034362793, -159.6471405029297, 0.29608631134033203, -83.78923034667969, -0.13333211839199066, -0.1583556979894638]; [8.32420539855957, 4.5016189687885344e-05, 0.033012207597494125]
1657708893225020600; False; [13.818705558776855, -153.08030700683594, 0.30540773272514343, -96.04199981689453, -0.13366679847240448, -0.1573181003332138]; [7.171226978302002, 0.0026255473494529724, 0.0167235117405653]; True; [-14.316493034362793, -159.6471405029297, 0.29608631134033203, -83.78923034667969, -0.13333211839199066, -0.1583556979894638]; [8.32420539855957, 4.5016189687885344e-05, 0.033012207597494125]
1657708893225020600; False; [13.818705558776855, -153.08030700683594, 0.30540773272514343, -96.04199981689453, -0.13366679847240448, -0.1573181003332138]; [7.171226978302002, 0.0026255473494529724, 0.0167235117405653]; True; [-14.316493034362793, -159.6471405029297, 0.29608631134033203, -83.78923034667969, -0.13333211839199066, -0.1583556979894638]; [8.32420539855957, 4.5016189687885344e-05, 0.033012207597494125]
1657708893235933600; False; [13.818705558776855, -153.08030700683594, 0.30540773272514343, -96.04199981689453, -0.13366679847240448, -0.1573181003332138]; [7.171226978302002, 0.0026255473494529724, 0.0167235117405653]; True; [-14.316493034362793, -159.6471405029297, 0.29608631134033203, -83.78923034667969, -0.13333211839199066, -0.1583556979894638]; [8.32420539855957, 4.5016189687885344e-05, 0.033012207597494125]
1657708893246846200; False; [13.767688751220703, -153.5635986328125, 0.3054077625274658, -96.0355453491211, -0.13366679847240448, -0.157318115234375]; [7.164000511169434, 0.002623534994199872, 0.01670733466744423]; True; [-14.25539493560791, -160.20855712890625, 0.29606521129608154, -83.78936004638672, -0.13333211839199066, -0.1584472507238388]; [8.324600219726562, 5.463907291414216e-05, 0.031890176236629486]
1657708893257784700; False; [13.767688751220703, -153.5635986328125, 0.3054077625274658, -96.0355453491211, -0.13366679847240448, -0.157318115234375]; [7.164000511169434, 0.002623534994199872, 0.01670733466744423]; True; [-14.25539493560791, -160.20855712890625, 0.29606521129608154, -83.78936004638672, -0.13333211839199066, -0.1584472507238388]; [8.324600219726562, 5.463907291414216e-05, 0.031890176236629486]
1657708893268693000; False; [13.767688751220703, -153.5635986328125, 0.3054077625274658, -96.0355453491211, -0.13366679847240448, -0.157318115234375]; [7.164000511169434, 0.002623534994199872, 0.01670733466744423]; True; [-14.25539493560791, -160.20855712890625, 0.29606521129608154, -83.78936004638672, -0.13333211839199066, -0.1584472507238388]; [8.324600219726562, 5.463907291414216e-05, 0.031890176236629486]
1657708893279581200; False; [13.767688751220703, -153.5635986328125, 0.3054077625274658, -96.0355453491211, -0.13366679847240448, -0.157318115234375]; [7.164000511169434, 0.002623534994199872, 0.01670733466744423]; True; [-14.25539493560791, -160.20855712890625, 0.29606521129608154, -83.78936004638672, -0.13333211839199066, -0.1584472507238388]; [8.324600219726562, 5.463907291414216e-05, 0.031890176236629486]
1657708893290493300; False; [13.767688751220703, -153.5635986328125, 0.3054077625274658, -96.0355453491211, -0.13366679847240448, -0.157318115234375]; [7.164000511169434, 0.002623534994199872, 0.01670733466744423]; True; [-14.25539493560791, -160.20855712890625, 0.29606521129608154, -83.78936004638672, -0.13333211839199066, -0.1584472507238388]; [8.324600219726562, 5.463907291414216e-05, 0.031890176236629486]
1657708893301406500; False; [13.767688751220703, -153.5635986328125, 0.3054077625274658, -96.0355453491211, -0.13366679847240448, -0.157318115234375]; [7.164000511169434, 0.002623534994199872, 0.01670733466744423]; True; [-14.25539493560791, -160.20855712890625, 0.29606521129608154, -83.78936004638672, -0.13333211839199066, -0.1584472507238388]; [8.324600219726562, 5.463907291414216e-05, 0.031890176236629486]
1657708893312317700; False; [13.767688751220703, -153.5635986328125, 0.3054077625274658, -96.0355453491211, -0.13366679847240448, -0.157318115234375]; [7.164000511169434, 0.002623534994199872, 0.01670733466744423]; True; [-14.25539493560791, -160.20855712890625, 0.29606521129608154, -83.78936004638672, -0.13333211839199066, -0.1584472507238388]; [8.324600219726562, 5.463907291414216e-05, 0.031890176236629486]
1657708893323229900; False; [13.71651840209961, -154.0488739013672, 0.3054077923297882, -96.029052734375, -0.13366679847240448, -0.1573181301355362]; [7.156739234924316, 0.002620227402076125, 0.016688907518982887]; True; [-14.193989753723145, -160.77284240722656, 0.2960515022277832, -83.78936004638672, -0.13333211839199066, -0.1584472507238388]; [8.324562072753906, 4.2865052819252014e-05, 0.032043058425188065]
1657708893334141900; False; [13.71651840209961, -154.0488739013672, 0.3054077923297882, -96.029052734375, -0.13366679847240448, -0.1573181301355362]; [7.156739234924316, 0.002620227402076125, 0.016688907518982887]; True; [-14.193989753723145, -160.77284240722656, 0.2960515022277832, -83.78936004638672, -0.13333211839199066, -0.1584472507238388]; [8.324562072753906, 4.2865052819252014e-05, 0.032043058425188065]
1657708893345054000; False; [13.71651840209961, -154.0488739013672, 0.3054077923297882, -96.029052734375, -0.13366679847240448, -0.1573181301355362]; [7.156739234924316, 0.002620227402076125, 0.016688907518982887]; True; [-14.193989753723145, -160.77284240722656, 0.2960515022277832, -83.78936004638672, -0.13333211839199066, -0.1584472507238388]; [8.324562072753906, 4.2865052819252014e-05, 0.032043058425188065]
1657708893355965300; False; [13.71651840209961, -154.0488739013672, 0.3054077923297882, -96.029052734375, -0.13366679847240448, -0.1573181301355362]; [7.156739234924316, 0.002620227402076125, 0.016688907518982887]; True; [-14.193989753723145, -160.77284240722656, 0.2960515022277832, -83.78936004638672, -0.13333211839199066, -0.1584472507238388]; [8.324562072753906, 4.2865052819252014e-05, 0.032043058425188065]
1657708893366878100; False; [13.71651840209961, -154.0488739013672, 0.3054077923297882, -96.029052734375, -0.13366679847240448, -0.1573181301355362]; [7.156739234924316, 0.002620227402076125, 0.016688907518982887]; True; [-14.193989753723145, -160.77284240722656, 0.2960515022277832, -83.78936004638672, -0.13333211839199066, -0.1584472507238388]; [8.324562072753906, 4.2865052819252014e-05, 0.032043058425188065]
1657708893377790300; False; [13.71651840209961, -154.0488739013672, 0.3054077923297882, -96.029052734375, -0.13366679847240448, -0.1573181301355362]; [7.156739234924316, 0.002620227402076125, 0.016688907518982887]; True; [-14.193989753723145, -160.77284240722656, 0.2960515022277832, -83.78936004638672, -0.13333211839199066, -0.1584472507238388]; [8.324562072753906, 4.2865052819252014e-05, 0.032043058425188065]
1657708893388702300; False; [13.66579532623291, -154.5304718017578, 0.3054078221321106, -96.02264404296875, -0.13366679847240448, -0.157318115234375]; [7.149533748626709, 0.002622413681820035, 0.016671260818839073]; True; [-14.13299560546875, -161.33334350585938, 0.296030730009079, -83.78947448730469, -0.13333211839199066, -0.1585083156824112]; [8.324621200561523, 5.308659456204623e-05, 0.03192026913166046]
1657708893399641000; False; [13.66579532623291, -154.5304718017578, 0.3054078221321106, -96.02264404296875, -0.13366679847240448, -0.157318115234375]; [7.149533748626709, 0.002622413681820035, 0.016671260818839073]; True; [-14.13299560546875, -161.33334350585938, 0.296030730009079, -83.78947448730469, -0.13333211839199066, -0.1585083156824112]; [8.324621200561523, 5.308659456204623e-05, 0.03192026913166046]
1657708893410526200; False; [13.66579532623291, -154.5304718017578, 0.3054078221321106, -96.02264404296875, -0.13366679847240448, -0.157318115234375]; [7.149533748626709, 0.002622413681820035, 0.016671260818839073]; True; [-14.13299560546875, -161.33334350585938, 0.296030730009079, -83.78947448730469, -0.13333211839199066, -0.1585083156824112]; [8.324621200561523, 5.308659456204623e-05, 0.03192026913166046]
1657708893421438700; False; [13.66579532623291, -154.5304718017578, 0.3054078221321106, -96.02264404296875, -0.13366679847240448, -0.157318115234375]; [7.149533748626709, 0.002622413681820035, 0.016671260818839073]; True; [-14.13299560546875, -161.33334350585938, 0.296030730009079, -83.78947448730469, -0.13333211839199066, -0.1585083156824112]; [8.324621200561523, 5.308659456204623e-05, 0.03192026913166046]
1657708893432350700; False; [13.66579532623291, -154.5304718017578, 0.3054078221321106, -96.02264404296875, -0.13366679847240448, -0.157318115234375]; [7.149533748626709, 0.002622413681820035, 0.016671260818839073]; True; [-14.13299560546875, -161.33334350585938, 0.296030730009079, -83.78947448730469, -0.13333211839199066, -0.1585083156824112]; [8.324621200561523, 5.308659456204623e-05, 0.03192026913166046]
1657708893443262700; False; [13.66579532623291, -154.5304718017578, 0.3054078221321106, -96.02264404296875, -0.13366679847240448, -0.157318115234375]; [7.149533748626709, 0.002622413681820035, 0.016671260818839073]; True; [-14.13299560546875, -161.33334350585938, 0.296030730009079, -83.78947448730469, -0.13333211839199066, -0.1585083156824112]; [8.324621200561523, 5.308659456204623e-05, 0.03192026913166046]
1657708893454174700; False; [13.613142967224121, -155.03089904785156, 0.3054077923297882, -96.01593780517578, -0.13366679847240448, -0.1573181301355362]; [7.142049312591553, 0.002618951490148902, 0.016654200851917267]; True; [-14.069547653198242, -161.9164276123047, 0.2960430383682251, -83.78947448730469, -0.13333211839199066, -0.1585083156824112]; [8.324277877807617, 4.2260315240127966e-05, 0.03277559578418732]
1657708893454174700; False; [13.613142967224121, -155.03089904785156, 0.3054077923297882, -96.01593780517578, -0.13366679847240448, -0.1573181301355362]; [7.142049312591553, 0.002618951490148902, 0.016654200851917267]; True; [-14.069547653198242, -161.9164276123047, 0.2960430383682251, -83.78947448730469, -0.13333211839199066, -0.1585083156824112]; [8.324277877807617, 4.2260315240127966e-05, 0.03277559578418732]
1657708893465088500; False; [13.613142967224121, -155.03089904785156, 0.3054077923297882, -96.01593780517578, -0.13366679847240448, -0.1573181301355362]; [7.142049312591553, 0.002618951490148902, 0.016654200851917267]; True; [-14.069547653198242, -161.9164276123047, 0.2960430383682251, -83.78947448730469, -0.13333211839199066, -0.1585083156824112]; [8.324277877807617, 4.2260315240127966e-05, 0.03277559578418732]
1657708893476000000; False; [13.613142967224121, -155.03089904785156, 0.3054077923297882, -96.01593780517578, -0.13366679847240448, -0.1573181301355362]; [7.142049312591553, 0.002618951490148902, 0.016654200851917267]; True; [-14.069547653198242, -161.9164276123047, 0.2960430383682251, -83.78947448730469, -0.13333211839199066, -0.1585083156824112]; [8.324277877807617, 4.2260315240127966e-05, 0.03277559578418732]
1657708893486910700; False; [13.613142967224121, -155.03089904785156, 0.3054077923297882, -96.01593780517578, -0.13366679847240448, -0.1573181301355362]; [7.142049312591553, 0.002618951490148902, 0.016654200851917267]; True; [-14.069547653198242, -161.9164276123047, 0.2960430383682251, -83.78947448730469, -0.13333211839199066, -0.1585083156824112]; [8.324277877807617, 4.2260315240127966e-05, 0.03277559578418732]
1657708893497823700; False; [13.613142967224121, -155.03089904785156, 0.3054077923297882, -96.01593780517578, -0.13366679847240448, -0.1573181301355362]; [7.142049312591553, 0.002618951490148902, 0.016654200851917267]; True; [-14.069547653198242, -161.9164276123047, 0.2960430383682251, -83.78947448730469, -0.13333211839199066, -0.1585083156824112]; [8.324277877807617, 4.2260315240127966e-05, 0.03277559578418732]
1657708893508734700; False; [13.613142967224121, -155.03089904785156, 0.3054077923297882, -96.01593780517578, -0.13366679847240448, -0.1573181301355362]; [7.142049312591553, 0.002618951490148902, 0.016654200851917267]; True; [-14.069547653198242, -161.9164276123047, 0.2960430383682251, -83.78947448730469, -0.13333211839199066, -0.1585083156824112]; [8.324277877807617, 4.2260315240127966e-05, 0.03277559578418732]
1657708893519647800; False; [13.564573287963867, -155.49301147460938, 0.3054077923297882, -96.00977325439453, -0.13366679847240448, -0.157318115234375]; [7.135139465332031, 0.002618851140141487, 0.016638461500406265]; True; [-14.010895729064941, -162.45541381835938, 0.2959871292114258, -83.78963470458984, -0.13333211839199066, -0.158538818359375]; [8.324944496154785, 5.5719370720908046e-05, 0.03114459104835987]
1657708893530559500; False; [13.564573287963867, -155.49301147460938, 0.3054077923297882, -96.00977325439453, -0.13366679847240448, -0.157318115234375]; [7.135139465332031, 0.002618851140141487, 0.016638461500406265]; True; [-14.010895729064941, -162.45541381835938, 0.2959871292114258, -83.78963470458984, -0.13333211839199066, -0.158538818359375]; [8.324944496154785, 5.5719370720908046e-05, 0.03114459104835987]
1657708893541471900; False; [13.564573287963867, -155.49301147460938, 0.3054077923297882, -96.00977325439453, -0.13366679847240448, -0.157318115234375]; [7.135139465332031, 0.002618851140141487, 0.016638461500406265]; True; [-14.010895729064941, -162.45541381835938, 0.2959871292114258, -83.78963470458984, -0.13333211839199066, -0.158538818359375]; [8.324944496154785, 5.5719370720908046e-05, 0.03114459104835987]
1657708893552384100; False; [13.564573287963867, -155.49301147460938, 0.3054077923297882, -96.00977325439453, -0.13366679847240448, -0.157318115234375]; [7.135139465332031, 0.002618851140141487, 0.016638461500406265]; True; [-14.010895729064941, -162.45541381835938, 0.2959871292114258, -83.78963470458984, -0.13333211839199066, -0.158538818359375]; [8.324944496154785, 5.5719370720908046e-05, 0.03114459104835987]
1657708893563296000; False; [13.564573287963867, -155.49301147460938, 0.3054077923297882, -96.00977325439453, -0.13366679847240448, -0.157318115234375]; [7.135139465332031, 0.002618851140141487, 0.016638461500406265]; True; [-14.010895729064941, -162.45541381835938, 0.2959871292114258, -83.78963470458984, -0.13333211839199066, -0.158538818359375]; [8.324944496154785, 5.5719370720908046e-05, 0.03114459104835987]
1657708893574208300; False; [13.564573287963867, -155.49301147460938, 0.3054077923297882, -96.00977325439453, -0.13366679847240448, -0.157318115234375]; [7.135139465332031, 0.002618851140141487, 0.016638461500406265]; True; [-14.010895729064941, -162.45541381835938, 0.2959871292114258, -83.78963470458984, -0.13333211839199066, -0.158538818359375]; [8.324944496154785, 5.5719370720908046e-05, 0.03114459104835987]
1657708893585144700; False; [13.51533317565918, -155.96202087402344, 0.3054077923297882, -96.00350952148438, -0.13366679847240448, -0.1573486328125]; [7.128127574920654, 0.0026174765080213547, 0.01662176288664341]; True; [-13.951315879821777, -163.0029296875, 0.2959568202495575, -83.78963470458984, -0.13333211839199066, -0.158538818359375]; [8.32482624053955, 4.289805292501114e-05, 0.03163613751530647]
1657708893596032600; False; [13.51533317565918, -155.96202087402344, 0.3054077923297882, -96.00350952148438, -0.13366679847240448, -0.1573486328125]; [7.128127574920654, 0.0026174765080213547, 0.01662176288664341]; True; [-13.951315879821777, -163.0029296875, 0.2959568202495575, -83.78963470458984, -0.13333211839199066, -0.158538818359375]; [8.32482624053955, 4.289805292501114e-05, 0.03163613751530647]
1657708893606943700; False; [13.51533317565918, -155.96202087402344, 0.3054077923297882, -96.00350952148438, -0.13366679847240448, -0.1573486328125]; [7.128127574920654, 0.0026174765080213547, 0.01662176288664341]; True; [-13.951315879821777, -163.0029296875, 0.2959568202495575, -83.78963470458984, -0.13333211839199066, -0.158538818359375]; [8.32482624053955, 4.289805292501114e-05, 0.03163613751530647]
1657708893617857600; False; [13.51533317565918, -155.96202087402344, 0.3054077923297882, -96.00350952148438, -0.13366679847240448, -0.1573486328125]; [7.128127574920654, 0.0026174765080213547, 0.01662176288664341]; True; [-13.951315879821777, -163.0029296875, 0.2959568202495575, -83.78963470458984, -0.13333211839199066, -0.158538818359375]; [8.32482624053955, 4.289805292501114e-05, 0.03163613751530647]
1657708893628769000; False; [13.51533317565918, -155.96202087402344, 0.3054077923297882, -96.00350952148438, -0.13366679847240448, -0.1573486328125]; [7.128127574920654, 0.0026174765080213547, 0.01662176288664341]; True; [-13.951315879821777, -163.0029296875, 0.2959568202495575, -83.78963470458984, -0.13333211839199066, -0.158538818359375]; [8.32482624053955, 4.289805292501114e-05, 0.03163613751530647]
1657708893639680900; False; [13.51533317565918, -155.96202087402344, 0.3054077923297882, -96.00350952148438, -0.13366679847240448, -0.1573486328125]; [7.128127574920654, 0.0026174765080213547, 0.01662176288664341]; True; [-13.951315879821777, -163.0029296875, 0.2959568202495575, -83.78963470458984, -0.13333211839199066, -0.158538818359375]; [8.32482624053955, 4.289805292501114e-05, 0.03163613751530647]
1657708893650593200; False; [13.51533317565918, -155.96202087402344, 0.3054077923297882, -96.00350952148438, -0.13366679847240448, -0.1573486328125]; [7.128127574920654, 0.0026174765080213547, 0.01662176288664341]; True; [-13.951315879821777, -163.0029296875, 0.2959568202495575, -83.78963470458984, -0.13333211839199066, -0.158538818359375]; [8.32482624053955, 4.289805292501114e-05, 0.03163613751530647]
1657708893661524100; False; [13.464387893676758, -156.44776916503906, 0.3054077923297882, -95.99701690673828, -0.13366679847240448, -0.1573486328125]; [7.1208696365356445, 0.0026155009400099516, 0.016604416072368622]; True; [-13.889549255371094, -163.570556640625, 0.29596349596977234, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.324516296386719, 6.025888797012158e-05, 0.032428253442049026]
1657708893672416700; False; [13.464387893676758, -156.44776916503906, 0.3054077923297882, -95.99701690673828, -0.13366679847240448, -0.1573486328125]; [7.1208696365356445, 0.0026155009400099516, 0.016604416072368622]; True; [-13.889549255371094, -163.570556640625, 0.29596349596977234, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.324516296386719, 6.025888797012158e-05, 0.032428253442049026]
1657708893683358500; False; [13.464387893676758, -156.44776916503906, 0.3054077923297882, -95.99701690673828, -0.13366679847240448, -0.1573486328125]; [7.1208696365356445, 0.0026155009400099516, 0.016604416072368622]; True; [-13.889549255371094, -163.570556640625, 0.29596349596977234, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.324516296386719, 6.025888797012158e-05, 0.032428253442049026]
1657708893683358500; False; [13.464387893676758, -156.44776916503906, 0.3054077923297882, -95.99701690673828, -0.13366679847240448, -0.1573486328125]; [7.1208696365356445, 0.0026155009400099516, 0.016604416072368622]; True; [-13.889549255371094, -163.570556640625, 0.29596349596977234, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.324516296386719, 6.025888797012158e-05, 0.032428253442049026]
1657708893694268800; False; [13.464387893676758, -156.44776916503906, 0.3054077923297882, -95.99701690673828, -0.13366679847240448, -0.1573486328125]; [7.1208696365356445, 0.0026155009400099516, 0.016604416072368622]; True; [-13.889549255371094, -163.570556640625, 0.29596349596977234, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.324516296386719, 6.025888797012158e-05, 0.032428253442049026]
1657708893705180200; False; [13.464387893676758, -156.44776916503906, 0.3054077923297882, -95.99701690673828, -0.13366679847240448, -0.1573486328125]; [7.1208696365356445, 0.0026155009400099516, 0.016604416072368622]; True; [-13.889549255371094, -163.570556640625, 0.29596349596977234, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.324516296386719, 6.025888797012158e-05, 0.032428253442049026]
1657708893716089900; False; [13.464387893676758, -156.44776916503906, 0.3054077923297882, -95.99701690673828, -0.13366679847240448, -0.1573486328125]; [7.1208696365356445, 0.0026155009400099516, 0.016604416072368622]; True; [-13.889549255371094, -163.570556640625, 0.29596349596977234, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.324516296386719, 6.025888797012158e-05, 0.032428253442049026]
1657708893726722600; False; [13.464387893676758, -156.44776916503906, 0.3054077923297882, -95.99701690673828, -0.13366679847240448, -0.1573486328125]; [7.1208696365356445, 0.0026155009400099516, 0.016604416072368622]; True; [-13.889549255371094, -163.570556640625, 0.29596349596977234, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.324516296386719, 6.025888797012158e-05, 0.032428253442049026]
1657708893737393800; False; [13.406878471374512, -156.9967803955078, 0.3054078221321106, -95.98965454101562, -0.13366679847240448, -0.1573486477136612]; [7.112661361694336, 0.002612737473100424, 0.01658535934984684]; True; [-13.819669723510742, -164.21273803710938, 0.29610177874565125, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.32337474822998, 5.137574044056237e-05, 0.03489474207162857]
1657708893748306000; False; [13.406878471374512, -156.9967803955078, 0.3054078221321106, -95.98965454101562, -0.13366679847240448, -0.1573486477136612]; [7.112661361694336, 0.002612737473100424, 0.01658535934984684]; True; [-13.819669723510742, -164.21273803710938, 0.29610177874565125, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.32337474822998, 5.137574044056237e-05, 0.03489474207162857]
1657708893759218000; False; [13.406878471374512, -156.9967803955078, 0.3054078221321106, -95.98965454101562, -0.13366679847240448, -0.1573486477136612]; [7.112661361694336, 0.002612737473100424, 0.01658535934984684]; True; [-13.819669723510742, -164.21273803710938, 0.29610177874565125, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.32337474822998, 5.137574044056237e-05, 0.03489474207162857]
1657708893770129300; False; [13.406878471374512, -156.9967803955078, 0.3054078221321106, -95.98965454101562, -0.13366679847240448, -0.1573486477136612]; [7.112661361694336, 0.002612737473100424, 0.01658535934984684]; True; [-13.819669723510742, -164.21273803710938, 0.29610177874565125, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.32337474822998, 5.137574044056237e-05, 0.03489474207162857]
1657708893781042500; False; [13.406878471374512, -156.9967803955078, 0.3054078221321106, -95.98965454101562, -0.13366679847240448, -0.1573486477136612]; [7.112661361694336, 0.002612737473100424, 0.01658535934984684]; True; [-13.819669723510742, -164.21273803710938, 0.29610177874565125, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.32337474822998, 5.137574044056237e-05, 0.03489474207162857]
1657708893791954500; False; [13.406878471374512, -156.9967803955078, 0.3054078221321106, -95.98965454101562, -0.13366679847240448, -0.1573486477136612]; [7.112661361694336, 0.002612737473100424, 0.01658535934984684]; True; [-13.819669723510742, -164.21273803710938, 0.29610177874565125, -83.789794921875, -0.13333211839199066, -0.1585388332605362]; [8.32337474822998, 5.137574044056237e-05, 0.03489474207162857]
1657708893802866800; False; [13.356499671936035, -157.4782257080078, 0.3054078221321106, -95.98322296142578, -0.13366679847240448, -0.1573486179113388]; [7.105464458465576, 0.002612169599160552, 0.016569696366786957]; True; [-13.758316040039062, -164.77658081054688, 0.2960655987262726, -83.78992462158203, -0.13333211839199066, -0.158538818359375]; [8.324552536010742, 5.6278600823134184e-05, 0.03180096298456192]
1657708893813778500; False; [13.356499671936035, -157.4782257080078, 0.3054078221321106, -95.98322296142578, -0.13366679847240448, -0.1573486179113388]; [7.105464458465576, 0.002612169599160552, 0.016569696366786957]; True; [-13.758316040039062, -164.77658081054688, 0.2960655987262726, -83.78992462158203, -0.13333211839199066, -0.158538818359375]; [8.324552536010742, 5.6278600823134184e-05, 0.03180096298456192]
1657708893824222800; False; [13.356499671936035, -157.4782257080078, 0.3054078221321106, -95.98322296142578, -0.13366679847240448, -0.1573486179113388]; [7.105464458465576, 0.002612169599160552, 0.016569696366786957]; True; [-13.758316040039062, -164.77658081054688, 0.2960655987262726, -83.78992462158203, -0.13333211839199066, -0.158538818359375]; [8.324552536010742, 5.6278600823134184e-05, 0.03180096298456192]
1657708893835131600; False; [13.356499671936035, -157.4782257080078, 0.3054078221321106, -95.98322296142578, -0.13366679847240448, -0.1573486179113388]; [7.105464458465576, 0.002612169599160552, 0.016569696366786957]; True; [-13.758316040039062, -164.77658081054688, 0.2960655987262726, -83.78992462158203, -0.13333211839199066, -0.158538818359375]; [8.324552536010742, 5.6278600823134184e-05, 0.03180096298456192]
1657708893846047500; False; [13.356499671936035, -157.4782257080078, 0.3054078221321106, -95.98322296142578, -0.13366679847240448, -0.1573486179113388]; [7.105464458465576, 0.002612169599160552, 0.016569696366786957]; True; [-13.758316040039062, -164.77658081054688, 0.2960655987262726, -83.78992462158203, -0.13333211839199066, -0.158538818359375]; [8.324552536010742, 5.6278600823134184e-05, 0.03180096298456192]
1657708893856931100; False; [13.356499671936035, -157.4782257080078, 0.3054078221321106, -95.98322296142578, -0.13366679847240448, -0.1573486179113388]; [7.105464458465576, 0.002612169599160552, 0.016569696366786957]; True; [-13.758316040039062, -164.77658081054688, 0.2960655987262726, -83.78992462158203, -0.13333211839199066, -0.158538818359375]; [8.324552536010742, 5.6278600823134184e-05, 0.03180096298456192]
1657708893867843300; False; [13.356499671936035, -157.4782257080078, 0.3054078221321106, -95.98322296142578, -0.13366679847240448, -0.1573486179113388]; [7.105464458465576, 0.002612169599160552, 0.016569696366786957]; True; [-13.758316040039062, -164.77658081054688, 0.2960655987262726, -83.78992462158203, -0.13333211839199066, -0.158538818359375]; [8.324552536010742, 5.6278600823134184e-05, 0.03180096298456192]
1657708893878756200; False; [13.303190231323242, -157.98915100097656, 0.305407851934433, -95.9737319946289, -0.13366679847240448, -0.15673828125]; [7.097827434539795, 0.004686303902417421, 0.01654648222029209]; True; [-13.693151473999023, -165.37548828125, 0.2961057722568512, -83.78992462158203, -0.13333211839199066, -0.158538818359375]; [8.324034690856934, 4.700250065070577e-05, 0.03325755149126053]
1657708893889694800; False; [13.303190231323242, -157.98915100097656, 0.305407851934433, -95.9737319946289, -0.13366679847240448, -0.15673828125]; [7.097827434539795, 0.004686303902417421, 0.01654648222029209]; True; [-13.693151473999023, -165.37548828125, 0.2961057722568512, -83.78992462158203, -0.13333211839199066, -0.158538818359375]; [8.324034690856934, 4.700250065070577e-05, 0.03325755149126053]
1657708893900579600; False; [13.303190231323242, -157.98915100097656, 0.305407851934433, -95.9737319946289, -0.13366679847240448, -0.15673828125]; [7.097827434539795, 0.004686303902417421, 0.01654648222029209]; True; [-13.693151473999023, -165.37548828125, 0.2961057722568512, -83.78992462158203, -0.13333211839199066, -0.158538818359375]; [8.324034690856934, 4.700250065070577e-05, 0.03325755149126053]
1657708893911491000; False; [13.303190231323242, -157.98915100097656, 0.305407851934433, -95.9737319946289, -0.13366679847240448, -0.15673828125]; [7.097827434539795, 0.004686303902417421, 0.01654648222029209]; True; [-13.693151473999023, -165.37548828125, 0.2961057722568512, -83.78992462158203, -0.13333211839199066, -0.158538818359375]; [8.324034690856934, 4.700250065070577e-05, 0.03325755149126053]
1657708893922403800; False; [13.303190231323242, -157.98915100097656, 0.305407851934433, -95.9737319946289, -0.13366679847240448, -0.15673828125]; [7.097827434539795, 0.004686303902417421, 0.01654648222029209]; True; [-13.693151473999023, -165.37548828125, 0.2961057722568512, -83.78992462158203, -0.13333211839199066, -0.158538818359375]; [8.324034690856934, 4.700250065070577e-05, 0.03325755149126053]
1657708893933315300; False; [13.303190231323242, -157.98915100097656, 0.305407851934433, -95.9737319946289, -0.13366679847240448, -0.15673828125]; [7.097827434539795, 0.004686303902417421, 0.01654648222029209]; True; [-13.693151473999023, -165.37548828125, 0.2961057722568512, -83.78992462158203, -0.13333211839199066, -0.158538818359375]; [8.324034690856934, 4.700250065070577e-05, 0.03325755149126053]
1657708893933315300; False; [13.255606651306152, -158.44711303710938, 0.305407851934433, -95.9605712890625, -0.13366679847240448, -0.1557922512292862]; [7.090977191925049, 0.007228699512779713, 0.016523053869605064]; True; [-13.63467788696289, -165.91287231445312, 0.29603680968284607, -83.7900619506836, -0.13333211839199066, -0.1585693210363388]; [8.324034690856934, 4.700250065070577e-05, 0.03325755149126053]
1657708893944227900; False; [13.255606651306152, -158.44711303710938, 0.305407851934433, -95.9605712890625, -0.13366679847240448, -0.1557922512292862]; [7.090977191925049, 0.007228699512779713, 0.016523053869605064]; True; [-13.63467788696289, -165.91287231445312, 0.29603680968284607, -83.7900619506836, -0.13333211839199066, -0.1585693210363388]; [8.32496452331543, 5.5003645684337243e-05, 0.03090907633304596]
